participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.participation_fee,session.config.completionlink,session.config.real_world_currency_per_point,session.config.name,my_survey_static.1.player.id_in_group,my_survey_static.1.player.role,my_survey_static.1.player.payoff,my_survey_static.1.player.participant_label,my_survey_static.1.player.topic_number,my_survey_static.1.player.tmp_topics,my_survey_static.1.player.positioning_user,my_survey_static.1.player.time_positioning,my_survey_static.1.player.I_understand,my_survey_static.1.player.time_taskexplaination,my_survey_static.1.player.tmp_ranking,my_survey_static.1.player.click_rank,my_survey_static.1.player.click_id,my_survey_static.1.player.positioning_true,my_survey_static.1.player.time_rankig,my_survey_static.1.player.highlight,my_survey_static.1.player.read_more_highlight,my_survey_static.1.player.time_highlight,my_survey_static.1.player.positioning_text,my_survey_static.1.player.read_more_positioning,my_survey_static.1.player.time_positioning_text,my_survey_static.1.group.id_in_subsession,my_survey_static.1.subsession.round_number,my_survey_static.2.player.id_in_group,my_survey_static.2.player.role,my_survey_static.2.player.payoff,my_survey_static.2.player.participant_label,my_survey_static.2.player.topic_number,my_survey_static.2.player.tmp_topics,my_survey_static.2.player.positioning_user,my_survey_static.2.player.time_positioning,my_survey_static.2.player.I_understand,my_survey_static.2.player.time_taskexplaination,my_survey_static.2.player.tmp_ranking,my_survey_static.2.player.click_rank,my_survey_static.2.player.click_id,my_survey_static.2.player.positioning_true,my_survey_static.2.player.time_rankig,my_survey_static.2.player.highlight,my_survey_static.2.player.read_more_highlight,my_survey_static.2.player.time_highlight,my_survey_static.2.player.positioning_text,my_survey_static.2.player.read_more_positioning,my_survey_static.2.player.time_positioning_text,my_survey_static.2.group.id_in_subsession,my_survey_static.2.subsession.round_number,my_survey_static.3.player.id_in_group,my_survey_static.3.player.role,my_survey_static.3.player.payoff,my_survey_static.3.player.participant_label,my_survey_static.3.player.topic_number,my_survey_static.3.player.tmp_topics,my_survey_static.3.player.positioning_user,my_survey_static.3.player.time_positioning,my_survey_static.3.player.I_understand,my_survey_static.3.player.time_taskexplaination,my_survey_static.3.player.tmp_ranking,my_survey_static.3.player.click_rank,my_survey_static.3.player.click_id,my_survey_static.3.player.positioning_true,my_survey_static.3.player.time_rankig,my_survey_static.3.player.highlight,my_survey_static.3.player.read_more_highlight,my_survey_static.3.player.time_highlight,my_survey_static.3.player.positioning_text,my_survey_static.3.player.read_more_positioning,my_survey_static.3.player.time_positioning_text,my_survey_static.3.group.id_in_subsession,my_survey_static.3.subsession.round_number,my_survey_static.4.player.id_in_group,my_survey_static.4.player.role,my_survey_static.4.player.payoff,my_survey_static.4.player.participant_label,my_survey_static.4.player.topic_number,my_survey_static.4.player.tmp_topics,my_survey_static.4.player.positioning_user,my_survey_static.4.player.time_positioning,my_survey_static.4.player.I_understand,my_survey_static.4.player.time_taskexplaination,my_survey_static.4.player.tmp_ranking,my_survey_static.4.player.click_rank,my_survey_static.4.player.click_id,my_survey_static.4.player.positioning_true,my_survey_static.4.player.time_rankig,my_survey_static.4.player.highlight,my_survey_static.4.player.read_more_highlight,my_survey_static.4.player.time_highlight,my_survey_static.4.player.positioning_text,my_survey_static.4.player.read_more_positioning,my_survey_static.4.player.time_positioning_text,my_survey_static.4.group.id_in_subsession,my_survey_static.4.subsession.round_number,ideology.1.player.id_in_group,ideology.1.player.role,ideology.1.player.payoff,ideology.1.player.leaning,ideology.1.player.leaning_strength,ideology.1.player.center_strength,ideology.1.group.id_in_subsession,ideology.1.subsession.round_number,demographics_and_payment.1.player.id_in_group,demographics_and_payment.1.player.role,demographics_and_payment.1.player.payoff,demographics_and_payment.1.player.age,demographics_and_payment.1.player.gender,demographics_and_payment.1.player.gender_open,demographics_and_payment.1.player.comment,demographics_and_payment.1.group.id_in_subsession,demographics_and_payment.1.subsession.round_number
21,v0l47jjx,183150,0,26,26,demographics_and_payment,PaymentInfo,2025-07-21 15:35:11.915513,1,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,1,,0.0,183150,2,2,-1,93.34,1,138.17,9536207418,2,23,,256.84,2,1,362.77,-1,0,21.1,2,1,1,,0.0,183150,1,21,-1,13.48,1,116.55,7814623905,0,17,,13.17,0,0,223.72,-1,0,16.95,2,2,1,,0.0,183150,4,214,-1,53.36,1,21.92,8671902534,5,40,,47.78,0,0,56.65,-1,0,37.12,2,3,1,,0.0,183150,3,2143,-1,14.58,1,45.42,8761324950,1,37,,47.95,1,0,92.97,1,0,8.48,2,4,21,,0.0,Democrat,Moderate,,1,1,21,,0.0,25-34,Male,,,1,1
22,shfcuts0,355222,0,26,26,demographics_and_payment,PaymentInfo,2025-07-21 15:35:12.470492,1,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,2,,0.0,355222,2,2,-1,19.41,1,15.23,1647290835,8,23,,27.59,0,1,135.34,-1,0,17.56,2,1,2,,0.0,355222,1,21,-2,13.91,1,9.63,2085697314,8,11,,20.97,0,1,75.72,-1,0,6.24,2,2,2,,0.0,355222,4,214,-1,33.56,1,11.55,6074598231,7,42,,30.65,3,1,125.22,0,0,12.3,2,3,2,,0.0,355222,3,2143,-1,12.92,1,8.91,9736054128,6,34,,29.79,3,1,165.49,0,0,4.67,2,4,22,,0.0,Democrat,Moderate,,1,1,22,,0.0,45-54,Female,,,1,1
23,smclp3bo,518039,0,26,26,demographics_and_payment,PaymentInfo,2025-07-21 15:35:16.684931,1,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,3,,0.0,518039,2,2,-2,6.53,1,8.27,9632807154,7,21,,26.14,0,0,36.02,-2,0,4.59,2,1,3,,0.0,518039,3,23,-2,8.0,1,4.28,7512608349,5,30,,20.59,0,0,23.17,-1,0,6.59,2,2,3,,0.0,518039,1,231,-2,7.09,1,4.26,6390728154,5,12,,19.1,0,0,29.62,-1,0,5.0,2,3,3,,0.0,518039,4,2314,-2,5.71,1,2.92,2047683159,7,41,,20.54,2,0,24.9,-2,0,7.41,2,4,23,,0.0,Democrat,Strong,,1,1,23,,0.0,55-64,Female,,,1,1
24,dbvu3h1y,256417,0,26,26,demographics_and_payment,PaymentInfo,2025-07-21 15:35:17.892867,1,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,4,,0.0,256417,3,3,0,9.86,1,13.68,3412095876,9,36,,33.61,3,1,149.79,1,1,22.79,2,1,4,,0.0,256417,2,32,-2,11.13,1,22.62,7164209538,4,22,,37.29,3,1,192.41,1,0,5.91,2,2,4,,0.0,256417,1,321,-2,6.44,1,6.57,9568374120,7,11,,30.02,3,1,116.04,0,0,7.69,2,3,4,,0.0,256417,4,3214,-2,5.28,1,3.37,2376149058,9,48,,16.27,3,1,56.28,2,0,3.22,2,4,24,,0.0,Democrat,Moderate,,1,1,24,,0.0,45-54,Male,,,1,1
25,2n97g9wi,562404,0,26,26,demographics_and_payment,PaymentInfo,2025-07-21 15:35:44.973073,1,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,5,,0.0,562404,4,4,-2,24.51,1,22.47,5016789432,0,45,,9.84,3,1,34.57,2,0,11.56,2,1,5,,0.0,562404,2,42,-1,11.02,1,6.56,5130624978,3,20,,7.04,3,1,20.59,1,0,17.96,2,2,5,,0.0,562404,3,423,-2,14.26,1,2.82,8512306947,7,39,,18.61,3,1,23.61,2,0,5.45,2,3,5,,0.0,562404,1,4231,-1,7.67,1,6.06,3428607519,0,13,,20.68,3,1,16.78,-2,0,6.61,2,4,25,,0.0,Independent,,Democrat Party,1,1,25,,0.0,55-64,Male,,,1,1
26,4lnpvyvk,351705,0,26,26,demographics_and_payment,PaymentInfo,2025-07-21 15:35:57.098558,1,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,6,,0.0,351705,3,3,0,12.98,1,11.13,7921463580,1,39,,33.42,3,1,93.56,2,1,58.43,2,1,6,,0.0,351705,2,32,-2,9.96,1,6.71,9372854160,3,22,,15.42,3,1,31.34,1,1,11.79,2,2,6,,0.0,351705,1,321,-1,13.37,1,8.24,8561492037,4,14,,16.8,3,1,6.94,0,1,7.25,2,3,6,,0.0,351705,4,3214,0,8.62,1,2.62,2471385069,2,47,,17.85,3,1,166.33,2,1,7.42,2,4,26,,0.0,Democrat,Moderate,,1,1,26,,0.0,55-64,Female,,,1,1
27,oa2vnxtf,567132,0,26,26,demographics_and_payment,PaymentInfo,2025-07-21 15:36:12.702388,1,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,7,,0.0,567132,2,2,-2,15.89,1,23.14,0728149635,2,22,,61.62,2,1,99.09,-2,0,15.51,2,1,7,,0.0,567132,3,23,-1,12.71,1,7.68,1594260873,1,35,,21.84,3,1,51.07,0,1,19.15,2,2,7,,0.0,567132,4,234,-2,10.42,1,3.02,5187429360,4,44,,16.55,0,1,95.66,0,0,5.9,2,3,7,,0.0,567132,1,2341,-2,12.66,1,2.55,2085436971,4,14,,24.78,0,1,61.15,0,0,17.02,2,4,27,,0.0,Democrat,Moderate,,1,1,27,,0.0,45-54,Female,,,1,1
28,08c9lomh,792197,0,26,26,demographics_and_payment,PaymentInfo,2025-07-21 15:36:16.258979,1,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,8,,0.0,792197,4,4,1,12.23,1,22.35,7642135980,1,46,,12.11,3,0,102.73,2,0,7.17,2,1,8,,0.0,792197,2,42,-1,7.16,1,6.23,0918426537,4,24,,12.96,3,0,41.45,0,0,3.37,2,2,8,,0.0,792197,1,421,2,5.78,1,3.25,4961823705,7,17,,16.23,3,0,15.06,1,0,2.99,2,3,8,,0.0,792197,3,4213,2,3.62,1,1.64,1863297450,5,39,,6.76,3,0,65.27,1,0,9.29,2,4,28,,0.0,Republican,Moderate,,1,1,28,,0.0,18-24,Female,,,1,1
29,rgn05jq8,192671,0,26,26,demographics_and_payment,PaymentInfo,2025-07-21 15:36:21.159333,1,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,9,,0.0,192671,1,1,-1,8.61,1,2.61,1905238674,4,12,,16.06,3,0,7.87,0,0,9.54,2,1,9,,0.0,192671,2,12,-2,8.85,1,1.86,4320967185,0,24,,1.93,3,0,4.23,1,0,4.05,2,2,9,,0.0,192671,3,123,-1,32.81,1,2.07,9025137684,0,39,,1.46,3,0,4.97,2,0,6.55,2,3,9,,0.0,192671,4,1234,-1,6.81,1,3.61,0675314928,1,46,,3.7,3,0,3.85,1,0,3.52,2,4,29,,0.0,Republican,Moderate,,1,1,29,,0.0,35-44,Female,,,1,1
30,68qwrpo3,359361,0,26,26,demographics_and_payment,PaymentInfo,2025-07-21 15:36:21.596089,1,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,10,,0.0,359361,4,4,-1,12.07,1,15.39,0345892716,5,49,,34.92,2,1,73.57,2,0,6.4,2,1,10,,0.0,359361,1,41,2,10.63,1,6.42,1609847325,9,15,,21.1,3,0,31.85,-2,0,4.65,2,2,10,,0.0,359361,2,412,2,10.42,1,7.67,0231986745,0,20,,29.96,2,0,34.55,1,0,7.22,2,3,10,,0.0,359361,3,4123,2,8.03,1,9.92,6153094782,8,38,,25.04,2,0,29.65,2,0,4.49,2,4,30,,0.0,Republican,Strong,,1,1,30,,0.0,45-54,Female,Female,Thank you for an interesting study,1,1
31,utdx1zcf,491117,0,26,26,demographics_and_payment,PaymentInfo,2025-07-21 15:36:50.562406,1,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,11,,0.0,491117,2,2,1,14.37,1,13.68,2654981037,0,22,,44.34,0,1,49.6,1,0,8.22,2,1,11,,0.0,491117,4,24,-1,12.48,1,8.18,3580426719,5,42,,32.79,0,1,15.78,-1,1,12.94,2,2,11,,0.0,491117,3,243,1,10.92,1,5.03,6479521830,7,38,,30.7,0,1,13.06,-1,1,26.02,2,3,11,,0.0,491117,1,2431,1,29.85,1,2.79,5196438027,8,12,,19.04,0,1,11.15,1,1,8.06,2,4,31,,0.0,Republican,Moderate,,1,1,31,,0.0,65+,Female,,,1,1
32,2lidm5ph,374671,0,26,26,demographics_and_payment,PaymentInfo,2025-07-21 15:36:53.568253,1,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,12,,0.0,374671,4,4,-1,24.23,1,20.8,3582604791,1,45,,28.28,3,1,80.87,0,0,10.92,2,1,12,,0.0,374671,1,41,-1,16.69,1,8.97,4053689217,0,14,,7.86,3,1,26.02,0,1,38.05,2,2,12,,0.0,374671,2,412,-1,11.3,1,10.19,5879362014,0,25,,12.27,3,1,49.02,-1,0,4.2,2,3,12,,0.0,374671,3,4123,-1,6.59,1,8.1,7460258913,1,34,,7.81,3,1,28.73,0,1,5.4,2,4,32,,0.0,Independent,,Democrat Party,1,1,32,,0.0,45-54,Male,,,1,1
33,y9fm1q31,282205,0,26,26,demographics_and_payment,PaymentInfo,2025-07-21 15:37:12.469305,1,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,13,,0.0,282205,4,4,-2,18.59,1,29.03,6925804731,9,41,,25.3,3,1,53.21,-1,0,14.8,2,1,13,,0.0,282205,2,42,-2,6.53,1,11.21,2678190354,1,26,,19.96,3,0,32.26,0,0,5.95,2,2,13,,0.0,282205,1,421,-2,8.94,1,9.39,0864521937,4,15,,22.67,0,0,27.37,0,0,6.37,2,3,13,,0.0,282205,3,4213,-2,13.66,1,7.4,0736291584,3,36,,13.8,3,0,23.58,2,0,4.73,2,4,33,,0.0,Independent,,Democrat Party,1,1,33,,0.0,45-54,Female,,,1,1
34,e2a299dl,339322,0,26,26,demographics_and_payment,PaymentInfo,2025-07-21 15:37:22.456300,1,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,14,,0.0,339322,2,2,-1,37.98,1,23.6,9170653248,7,22,,50.01,3,1,199.15,1,0,24.82,2,1,14,,0.0,339322,3,23,1,42.37,1,27.62,7962845301,5,34,,50.79,3,1,257.56,0,0,6.14,2,2,14,,0.0,339322,1,231,-1,19.04,1,4.0,1548397206,9,16,,33.0,3,1,123.09,0,0,8.62,2,3,14,,0.0,339322,4,2314,-2,13.8,1,2.5,6345270819,3,45,,14.6,0,1,159.29,0,0,3.84,2,4,34,,0.0,Independent,,Republican Party,1,1,34,,0.0,25-34,Female,,,1,1
35,pcc17pdn,584587,0,26,26,demographics_and_payment,PaymentInfo,2025-07-21 15:37:52.570177,1,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,15,,0.0,584587,4,4,-2,9.89,1,12.89,3792048156,0,43,,18.25,3,0,10.69,0,1,26.97,2,1,15,,0.0,584587,3,43,-2,6.22,1,2.3,3409876512,0,33,,2.6,3,1,30.55,0,0,3.36,2,2,15,,0.0,584587,2,432,-2,4.7,1,2.55,7605218394,2,20,,9.69,3,1,11.68,-1,0,3.47,2,3,15,,0.0,584587,1,4321,-2,3.26,1,2.78,7296480153,1,12,,4.36,3,0,3.86,-1,0,4.6,2,4,35,,0.0,Independent,,Center,1,1,35,,0.0,Prefer_not_to_say,Prefer_not_to_say,,,1,1
36,8i9agzg8,872399,0,26,26,demographics_and_payment,PaymentInfo,2025-07-21 15:38:11.152531,1,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,16,,0.0,872399,1,1,0,14.87,1,7.61,0528637194,6,17,,23.96,3,0,5.7,-1,1,34.2,2,1,16,,0.0,872399,3,13,1,12.33,1,5.39,9740523186,9,36,,26.86,3,1,29.8,0,1,22.06,2,2,16,,0.0,872399,2,132,-1,8.7,1,3.91,9314872506,1,23,,23.41,3,1,37.43,-1,1,13.48,2,3,16,,0.0,872399,4,1324,0,8.77,1,1.82,5106247398,1,41,,22.85,3,1,70.33,0,1,12.72,2,4,36,,0.0,Independent,,Democrat Party,1,1,36,,0.0,35-44,Male,,,1,1
37,iu55p6qm,406644,0,26,26,demographics_and_payment,PaymentInfo,2025-07-21 15:38:11.204982,1,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,17,,0.0,406644,1,1,0,9.26,1,43.12,8179423605,9,15,,23.36,3,0,30.57,0,0,4.35,2,1,17,,0.0,406644,4,14,-1,3.54,1,1.59,9453261807,2,45,,15.01,3,1,23.19,0,0,2.73,2,2,17,,0.0,406644,2,142,-1,3.56,1,1.43,5140296783,0,25,,3.26,3,1,44.82,-1,0,2.43,2,3,17,,0.0,406644,3,1423,0,3.87,1,4.12,4569023817,0,34,,7.96,3,1,48.06,0,0,3.99,2,4,37,,0.0,Democrat,Moderate,,1,1,37,,0.0,35-44,Male,,,1,1
38,pz6vpkf9,122653,0,26,26,demographics_and_payment,PaymentInfo,2025-07-21 15:38:11.742583,1,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,18,,0.0,122653,1,1,1,37.58,1,21.13,2341569780,8,18,,37.98,3,1,191.17,1,0,27.24,2,1,18,,0.0,122653,4,14,2,16.1,1,14.17,4120789536,9,46,,30.9,0,1,121.84,2,0,6.34,2,2,18,,0.0,122653,2,142,1,21.34,1,3.35,8135970264,0,28,,38.83,0,1,77.66,2,0,5.17,2,3,18,,0.0,122653,3,1423,2,11.02,1,2.9,3751849260,0,33,,8.07,3,1,202.88,-1,0,34.28,2,4,38,,0.0,Independent,,Republican Party,1,1,38,,0.0,65+,Male,,,1,1
39,fra8vrds,347808,0,26,26,demographics_and_payment,PaymentInfo,2025-07-21 15:38:54.324680,1,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,19,,0.0,347808,3,3,2,33.58,1,24.32,6718239540,4,32,,20.21,1,1,92.99,2,0,7.49,2,1,19,,0.0,347808,2,32,2,6.6,1,23.26,0849625173,1,28,,13.72,2,1,104.2,2,0,20.29,2,2,19,,0.0,347808,1,321,2,148.47,1,8.88,5916732048,2,11,,8.87,2,1,46.82,2,0,9.2,2,3,19,,0.0,347808,4,3214,2,5.1,1,2.88,0174865932,2,47,,2.72,2,0,3.58,2,0,4.22,2,4,39,,0.0,Republican,Strong,,1,1,39,,0.0,25-34,Male,,,1,1
40,xgdwq66k,203473,0,26,26,demographics_and_payment,PaymentInfo,2025-07-21 15:38:55.009426,1,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,20,,0.0,203473,4,4,-2,19.89,1,22.86,3175908624,8,42,,38.93,1,1,143.96,-1,0,18.27,2,1,20,,0.0,203473,2,42,-2,21.91,1,7.78,0945687213,8,21,,25.23,2,0,43.37,-2,0,4.66,2,2,20,,0.0,203473,3,423,2,22.32,1,3.97,5723081496,8,39,,22.35,3,1,48.38,-1,0,5.67,2,3,20,,0.0,203473,1,4231,0,36.73,1,3.1,2804376195,2,10,,15.48,3,0,31.27,-1,1,33.53,2,4,40,,0.0,Democrat,Strong,,1,1,40,,0.0,55-64,Female,,,1,1
41,1rjhre7b,508256,0,26,26,demographics_and_payment,PaymentInfo,2025-07-21 15:38:57.746282,1,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,1,,0.0,508256,4,4,-2,14.19,1,18.57,2065348197,7,41,,42.72,3,0,59.1,0,0,21.47,3,1,1,,0.0,508256,1,41,-2,13.34,1,10.06,3508914672,0,13,,35.15,3,0,54.11,-1,0,4.23,3,2,1,,0.0,508256,3,413,-2,13.54,1,10.74,4389620571,1,33,,7.62,3,0,73.74,0,0,2.8,3,3,1,,0.0,508256,2,4132,-2,10.33,1,6.34,6718092453,6,22,,20.03,3,0,38.85,-1,0,2.52,3,4,41,,0.0,Democrat,Strong,,1,1,41,,0.0,25-34,Female,,,1,1
42,4w66jjhm,104055,0,3,26,my_survey_static,Ranking_1,2025-07-21 15:38:58.907499,1,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,2,,0.0,104055,1,1,0,31.02,1,22.28,3817402965,,,,,,,,,,,3,1,2,,0.0, ,,,,,,,,,,,,,,,,,,3,2,2,,0.0, ,,,,,,,,,,,,,,,,,,3,3,2,,0.0, ,,,,,,,,,,,,,,,,,,3,4,42,,0.0,,,,1,1,42,,0.0,,,,,1,1
43,6fkqa0q9,161769,0,26,26,demographics_and_payment,PaymentInfo,2025-07-21 15:39:24.629258,1,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,3,,0.0,161769,2,2,2,19.84,1,27.58,1457902386,4,29,,37.14,0,1,111.42,0,0,32.49,3,1,3,,0.0,161769,1,21,2,21.98,1,13.94,9425860317,2,12,,15.07,0,1,171.11,-1,0,14.31,3,2,3,,0.0,161769,4,214,1,17.92,1,10.89,0719864523,5,46,,34.15,0,1,46.41,1,0,7.36,3,3,3,,0.0,161769,3,2143,2,14.42,1,9.75,8915706342,1,39,,15.85,0,1,29.28,1,0,16.43,3,4,43,,0.0,Republican,Strong,,1,1,43,,0.0,65+,Female,,,1,1
44,ekgqvklw,368701,0,26,26,demographics_and_payment,PaymentInfo,2025-07-21 15:39:34.218238,1,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,4,,0.0,368701,1,1,2,19.94,1,20.38,2570948631,5,14,,28.05,3,1,174.38,-1,0,13.47,3,1,4,,0.0,368701,3,13,2,10.77,1,7.87,6840935172,0,36,,25.16,3,1,126.04,1,0,5.66,3,2,4,,0.0,368701,2,132,2,7.9,1,4.89,9357268014,3,27,,26.04,3,1,50.76,0,0,15.37,3,3,4,,0.0,368701,4,1324,1,9.76,1,3.25,2085469173,8,47,,29.0,3,1,86.7,1,0,7.24,3,4,44,,0.0,Republican,Strong,,1,1,44,,0.0,35-44,Female,,,1,1
45,mipp0yz8,896316,0,3,26,my_survey_static,Ranking_1,2025-07-21 15:39:36.965294,1,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,5,,0.0,896316,1,1,0,29.57,1,14.61,2916503874,,,,,,,,,,,3,1,5,,0.0, ,,,,,,,,,,,,,,,,,,3,2,5,,0.0, ,,,,,,,,,,,,,,,,,,3,3,5,,0.0, ,,,,,,,,,,,,,,,,,,3,4,45,,0.0,,,,1,1,45,,0.0,,,,,1,1
46,ga8yoo5w,232849,0,26,26,demographics_and_payment,PaymentInfo,2025-07-21 15:39:42.125397,1,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,6,,0.0,232849,1,1,0,20.08,1,8.95,5127896304,9,14,,14.18,3,0,5.78,2,1,13.92,3,1,6,,0.0,232849,4,14,-1,9.18,1,2.9,8732416509,1,47,,3.02,3,0,14.76,-1,0,20.69,3,2,6,,0.0,232849,2,142,-1,7.85,1,1.56,2601345789,0,22,,3.08,3,0,8.13,-1,0,3.49,3,3,6,,0.0,232849,3,1423,-1,8.89,1,3.27,3405182967,2,30,,4.49,3,0,5.12,2,0,4.54,3,4,46,,0.0,Democrat,Moderate,,1,1,46,,0.0,45-54,Female,,none,1,1
47,h5n3sr4o,172730,0,26,26,demographics_and_payment,PaymentInfo,2025-07-21 15:39:50.087465,1,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,7,,0.0,172730,3,3,-2,13.65,1,8.39,5349280761,0,35,,105.13,1,1,27.66,-2,1,15.99,3,1,7,,0.0,172730,2,32,-2,4.18,1,3.36,6973520814,0,26,,16.98,3,1,58.98,-1,0,3.67,3,2,7,,0.0,172730,4,324,-2,3.97,1,3.44,3971654028,8,42,,12.02,3,1,27.37,-2,0,97.86,3,3,7,,0.0,172730,1,3241,-2,4.14,1,3.14,4927605831,9,11,,16.6,3,1,26.18,-1,0,3.51,3,4,47,,0.0,Democrat,Strong,,1,1,47,,0.0,45-54,Male,,,1,1
48,30n79fp1,438559,0,26,26,demographics_and_payment,PaymentInfo,2025-07-21 15:39:54.906114,1,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,8,,0.0,438559,4,4,1,36.01,1,24.17,1576902483,7,44,,40.03,3,0,28.58,-1,0,10.96,3,1,8,,0.0,438559,3,43,1,16.95,1,8.24,3790581624,5,38,,6.95,0,0,42.05,1,0,4.87,3,2,8,,0.0,438559,1,431,2,13.12,1,9.08,7649215038,2,14,,52.53,3,0,36.0,-1,1,83.88,3,3,8,,0.0,438559,2,4312,1,4.95,1,2.7,5732941680,3,22,,6.04,3,1,64.71,0,0,6.07,3,4,48,,0.0,Independent,,Republican Party,1,1,48,,0.0,45-54,Female,,,1,1
49,fsx8fhiv,567319,0,26,26,demographics_and_payment,PaymentInfo,2025-07-21 15:39:56.387737,1,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,9,,0.0,567319,3,3,1,48.04,1,79.63,3259081647,3,39,,65.17,3,0,115.04,1,0,23.66,3,1,9,,0.0,567319,1,31,0,24.83,1,19.2,7204981653,3,14,,100.63,3,0,62.39,-1,0,13.25,3,2,9,,0.0,567319,4,314,1,12.81,1,2.63,0419273586,8,48,,75.62,3,0,26.32,1,0,6.41,3,3,9,,0.0,567319,2,3142,1,19.66,1,2.59,0463157829,9,29,,52.69,3,0,19.71,1,0,5.33,3,4,49,,0.0,Independent,,Center,1,1,49,,0.0,65+,Female,,,1,1
50,b9da6ste,615992,0,26,26,demographics_and_payment,PaymentInfo,2025-07-21 15:40:18.118513,1,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,10,,0.0,615992,3,3,1,164.94,1,52.77,2138057964,7,39,,76.35,3,1,206.29,0,1,58.99,3,1,10,,0.0,615992,4,34,1,64.96,1,15.72,3468021597,0,43,,23.03,3,1,204.03,-1,0,11.25,3,2,10,,0.0,615992,2,342,1,34.61,1,11.24,2498530761,1,24,,31.84,3,1,140.45,-1,0,7.94,3,3,10,,0.0,615992,1,3421,1,38.25,1,7.14,6498730215,1,14,,58.41,3,1,124.21,-1,0,6.17,3,4,50,,0.0,Independent,,Republican Party,1,1,50,,0.0,45-54,Male,,,1,1
