participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.real_world_currency_per_point,session.config.name,session.config.completionlink,session.config.participation_fee,session._events_loaded,session.start_time,my_survey_static.1.player.id_in_group,my_survey_static.1.player.role,my_survey_static.1.player.payoff,my_survey_static.1.player.participant_label,my_survey_static.1.player.initialized_round,my_survey_static.1.player.time_start_round,my_survey_static.1.player.assigned_seed,my_survey_static.1.player.seed,my_survey_static.1.player.round_time_left,my_survey_static.1.player.round_timed_out,my_survey_static.1.player.waited_n_refresh,my_survey_static.1.player.topic_number,my_survey_static.1.player.interacted_topics,my_survey_static.1.player.positioning_user,my_survey_static.1.player.time_positioning,my_survey_static.1.player.partition_user,my_survey_static.1.player.I_understand,my_survey_static.1.player.time_taskexplaination,my_survey_static.1.player.tmp_ranking,my_survey_static.1.player.click_rank,my_survey_static.1.player.click_id,my_survey_static.1.player.positioning_true,my_survey_static.1.player.time_rankig,my_survey_static.1.player.highlight,my_survey_static.1.player.read_more_highlight,my_survey_static.1.player.time_highlight,my_survey_static.1.player.positioning_text,my_survey_static.1.player.read_more_positioning,my_survey_static.1.player.time_positioning_text,my_survey_static.1.group.id_in_subsession,my_survey_static.1.subsession.round_number,my_survey_static.2.player.id_in_group,my_survey_static.2.player.role,my_survey_static.2.player.payoff,my_survey_static.2.player.participant_label,my_survey_static.2.player.initialized_round,my_survey_static.2.player.time_start_round,my_survey_static.2.player.assigned_seed,my_survey_static.2.player.seed,my_survey_static.2.player.round_time_left,my_survey_static.2.player.round_timed_out,my_survey_static.2.player.waited_n_refresh,my_survey_static.2.player.topic_number,my_survey_static.2.player.interacted_topics,my_survey_static.2.player.positioning_user,my_survey_static.2.player.time_positioning,my_survey_static.2.player.partition_user,my_survey_static.2.player.I_understand,my_survey_static.2.player.time_taskexplaination,my_survey_static.2.player.tmp_ranking,my_survey_static.2.player.click_rank,my_survey_static.2.player.click_id,my_survey_static.2.player.positioning_true,my_survey_static.2.player.time_rankig,my_survey_static.2.player.highlight,my_survey_static.2.player.read_more_highlight,my_survey_static.2.player.time_highlight,my_survey_static.2.player.positioning_text,my_survey_static.2.player.read_more_positioning,my_survey_static.2.player.time_positioning_text,my_survey_static.2.group.id_in_subsession,my_survey_static.2.subsession.round_number,my_survey_static.3.player.id_in_group,my_survey_static.3.player.role,my_survey_static.3.player.payoff,my_survey_static.3.player.participant_label,my_survey_static.3.player.initialized_round,my_survey_static.3.player.time_start_round,my_survey_static.3.player.assigned_seed,my_survey_static.3.player.seed,my_survey_static.3.player.round_time_left,my_survey_static.3.player.round_timed_out,my_survey_static.3.player.waited_n_refresh,my_survey_static.3.player.topic_number,my_survey_static.3.player.interacted_topics,my_survey_static.3.player.positioning_user,my_survey_static.3.player.time_positioning,my_survey_static.3.player.partition_user,my_survey_static.3.player.I_understand,my_survey_static.3.player.time_taskexplaination,my_survey_static.3.player.tmp_ranking,my_survey_static.3.player.click_rank,my_survey_static.3.player.click_id,my_survey_static.3.player.positioning_true,my_survey_static.3.player.time_rankig,my_survey_static.3.player.highlight,my_survey_static.3.player.read_more_highlight,my_survey_static.3.player.time_highlight,my_survey_static.3.player.positioning_text,my_survey_static.3.player.read_more_positioning,my_survey_static.3.player.time_positioning_text,my_survey_static.3.group.id_in_subsession,my_survey_static.3.subsession.round_number,my_survey_static.4.player.id_in_group,my_survey_static.4.player.role,my_survey_static.4.player.payoff,my_survey_static.4.player.participant_label,my_survey_static.4.player.initialized_round,my_survey_static.4.player.time_start_round,my_survey_static.4.player.assigned_seed,my_survey_static.4.player.seed,my_survey_static.4.player.round_time_left,my_survey_static.4.player.round_timed_out,my_survey_static.4.player.waited_n_refresh,my_survey_static.4.player.topic_number,my_survey_static.4.player.interacted_topics,my_survey_static.4.player.positioning_user,my_survey_static.4.player.time_positioning,my_survey_static.4.player.partition_user,my_survey_static.4.player.I_understand,my_survey_static.4.player.time_taskexplaination,my_survey_static.4.player.tmp_ranking,my_survey_static.4.player.click_rank,my_survey_static.4.player.click_id,my_survey_static.4.player.positioning_true,my_survey_static.4.player.time_rankig,my_survey_static.4.player.highlight,my_survey_static.4.player.read_more_highlight,my_survey_static.4.player.time_highlight,my_survey_static.4.player.positioning_text,my_survey_static.4.player.read_more_positioning,my_survey_static.4.player.time_positioning_text,my_survey_static.4.group.id_in_subsession,my_survey_static.4.subsession.round_number,ideology.1.player.id_in_group,ideology.1.player.role,ideology.1.player.payoff,ideology.1.player.leaning,ideology.1.player.leaning_strength,ideology.1.player.center_strength,ideology.1.group.id_in_subsession,ideology.1.subsession.round_number,demographics_and_payment.1.player.id_in_group,demographics_and_payment.1.player.role,demographics_and_payment.1.player.payoff,demographics_and_payment.1.player.age,demographics_and_payment.1.player.gender,demographics_and_payment.1.player.gender_open,demographics_and_payment.1.player.comment,demographics_and_payment.1.group.id_in_subsession,demographics_and_payment.1.subsession.round_number
134,umzoxky6,730401.0,0,30,30,demographics_and_payment,PaymentInfo,2025-08-13 19:53:51.145511,1,,,0.0,fiemgs3f,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=CNFR9KML,0.0,1,1755108128.0020251,134,,0.0,730401,1,1755114831.21,1,221.0,780.0,0,0.0,1.0,1.0,-1.0,18.53,-1.0,1.0,41.23,6425713098.0,3.0,15.0,0.0,18.63,2.0,1.0,43.99,-1.0,0.0,50.43,1,1,134,,0.0,730401,1,1755115004.41,1,234.0,812.0,0,0.0,4.0,14.0,-2.0,34.82,-1.0,1.0,8.72,1273450968.0,3.0,43.0,-1.0,14.51,2.0,1.0,32.05,-1.0,0.0,6.37,1,2,134,,0.0,730401,1,1755115101.28,1,223.0,862.0,0,0.0,3.0,143.0,-1.0,3.77,-1.0,1.0,4.59,452936187.0,1.0,34.0,0.0,4.43,3.0,1.0,27.82,1.0,1.0,33.72,1,3,134,,0.0,730401,1,1755115176.01,1,112.0,845.0,0,0.0,2.0,1432.0,-2.0,27.23,-1.0,1.0,5.79,4265378901.0,1.0,22.0,-1.0,2.19,2.0,1.0,21.76,1.0,1.0,30.23,1,4,134,,0.0,Republican,Strong,,1,1,134,,0.0,55-64,Male,,,1,1
135,izapwhfl,251128.0,0,30,30,demographics_and_payment,PaymentInfo,2025-08-13 19:54:25.510607,1,,,0.0,fiemgs3f,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=CNFR9KML,0.0,1,1755108128.0020251,135,,0.0,251128,1,1755114866.41,1,121.0,801.0,0,0.0,1.0,1.0,0.0,27.97,0.0,1.0,33.0,5463702198.0,4.0,17.0,1.0,28.56,2.0,0.0,11.6,0.0,0.0,8.19,1,1,135,,0.0,251128,1,1755114978.07,1,113.0,829.0,0,0.0,3.0,13.0,-1.0,23.31,-1.0,1.0,13.02,2460758931.0,2.0,36.0,1.0,23.4,2.0,0.0,12.43,0.0,0.0,10.05,1,2,135,,0.0,251128,1,1755115063.08,1,214.0,858.0,0,0.0,4.0,134.0,-1.0,15.25,-1.0,1.0,4.43,5102893467.0,6.0,43.0,-1.0,19.9,2.0,0.0,4.2,0.0,0.0,4.35,1,3,135,,0.0,251128,1,1755115113.74,1,222.0,886.0,0,0.0,2.0,1342.0,0.0,5.8,0.0,1.0,3.63,9784316250.0,5.0,21.0,-2.0,2.46,2.0,0.0,4.02,0.0,0.0,6.18,1,4,135,,0.0,Republican,Strong,,1,1,135,,0.0,35-44,Male,,smooth study,1,1
136,876j4tei,712528.0,0,30,30,demographics_and_payment,PaymentInfo,2025-08-13 19:54:57.777132,1,,,0.0,fiemgs3f,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=CNFR9KML,0.0,1,1755108128.0020251,136,,0.0,712528,1,1755114897.85,1,213.0,779.0,0,0.0,3.0,3.0,-1.0,12.55,-1.0,1.0,10.58,524316978.0,1.0,35.0,0.0,42.76,3.0,1.0,57.13,0.0,1.0,15.68,1,1,136,,0.0,712528,1,1755115037.03,1,212.0,743.0,0,0.0,2.0,32.0,1.0,12.52,1.0,1.0,6.22,9857214063.0,2.0,25.0,0.0,9.42,0.0,1.0,130.34,0.0,0.0,11.02,1,2,136,,0.0,712528,1,1755115207.04,1,234.0,851.0,0,0.0,4.0,324.0,0.0,14.37,0.0,1.0,3.42,1542086379.0,6.0,46.0,1.0,14.15,3.0,1.0,18.74,2.0,1.0,18.61,1,3,136,,0.0,712528,1,1755115276.84,1,111.0,805.0,0,0.0,1.0,3241.0,0.0,9.45,0.0,1.0,1.97,4315682709.0,0.0,14.0,0.0,10.58,3.0,1.0,75.38,-1.0,0.0,20.14,1,4,136,,0.0,Independent,,Democrat Party,1,1,136,,0.0,45-54,Male,,,1,1
137,6td4g8vl,104426.0,0,30,30,demographics_and_payment,PaymentInfo,2025-08-13 19:55:20.873949,1,,,0.0,fiemgs3f,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=CNFR9KML,0.0,1,1755108128.0020251,137,,0.0,104426,1,1755114921.03,1,224.0,734.0,0,0.0,4.0,4.0,-2.0,28.84,-1.0,1.0,26.74,1203465789.0,1.0,42.0,-1.0,31.84,2.0,1.0,81.46,-1.0,0.0,14.6,1,1,137,,0.0,104426,1,1755115105.26,1,233.0,831.0,0,0.0,3.0,43.0,-2.0,19.14,-1.0,1.0,4.89,583149627.0,1.0,35.0,0.0,7.84,2.0,0.0,39.04,-1.0,0.0,6.44,1,2,137,,0.0,104426,1,1755115183.36,1,131.0,723.0,0,0.0,1.0,431.0,-1.0,10.02,-1.0,1.0,5.63,1453720896.0,1.0,14.0,0.0,109.19,2.0,0.0,53.85,0.0,0.0,4.5,1,3,137,,0.0,104426,1,1755115367.8,1,222.0,818.0,0,0.0,2.0,4312.0,-2.0,13.98,-1.0,1.0,3.99,2134085679.0,1.0,21.0,-2.0,13.64,2.0,0.0,53.65,0.0,0.0,6.08,1,4,137,,0.0,Democrat,Strong,,1,1,137,,0.0,55-64,Male,,,1,1
138,fdqbc8zg,559108.0,0,30,30,demographics_and_payment,PaymentInfo,2025-08-13 19:56:09.731273,1,,,0.0,fiemgs3f,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=CNFR9KML,0.0,1,1755108128.0020251,138,,0.0,559108,1,1755114969.82,1,121.0,539.0,0,0.0,1.0,1.0,2.0,32.37,1.0,1.0,33.99,5467302198.0,9.0,18.0,2.0,75.88,2.0,1.0,221.81,-1.0,1.0,91.45,1,1,138,,0.0,559108,1,1755115426.11,1,123.0,637.0,0,0.0,3.0,13.0,2.0,30.93,1.0,1.0,20.48,4306519278.0,9.0,38.0,2.0,45.63,2.0,1.0,168.36,1.0,0.0,35.0,1,2,138,,0.0,559108,1,1755115727.0,1,224.0,592.0,0,0.0,4.0,134.0,2.0,27.01,1.0,1.0,17.0,8715496203.0,1.0,47.0,1.0,24.59,2.0,1.0,240.06,2.0,0.0,16.87,1,3,138,,0.0,559108,1,1755116052.98,1,122.0,567.0,0,0.0,2.0,1342.0,0.0,63.86,0.0,1.0,16.3,5214739086.0,9.0,26.0,1.0,72.72,0.0,1.0,182.19,0.0,0.0,15.13,1,4,138,,0.0,Republican,Strong,,1,1,138,,0.0,65+,Male,I am a man plain and simple,,1,1
139,hjolguwv,612880.0,0,25,30,ideology,Leaning,2025-08-13 19:57:30.502314,1,,,0.0,fiemgs3f,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=CNFR9KML,0.0,1,1755108128.0020251,139,,0.0,612880,1,1755115050.81,1,221.0,479.0,0,0.0,1.0,1.0,2.0,77.42,1.0,1.0,57.7,6147893520.0,9.0,10.0,-2.0,157.73,0.0,1.0,130.6,2.0,1.0,68.12,1,1,139,,0.0,612880,1,1755115544.04,1,212.0,,1,0.0,2.0,12.0,0.0,,,,,,,,,,,,,,,,1,2,139,,0.0,612880,1,1755116451.47,1,133.0,,1,0.0,3.0,123.0,0.0,,,,,,,,,,,,,,,,1,3,139,,0.0,612880,1,1755117360.14,1,234.0,,1,0.0,4.0,1234.0,0.0,,,,,,,,,,,,,,,,1,4,139,,0.0,,,,1,1,139,,0.0,,,,,1,1
140,70awj28q,241821.0,0,30,30,demographics_and_payment,PaymentInfo,2025-08-13 19:58:48.648594,1,,,0.0,fiemgs3f,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=CNFR9KML,0.0,1,1755108128.0020251,140,,0.0,241821,1,1755115128.77,1,133.0,784.0,0,0.0,3.0,3.0,-1.0,28.73,-1.0,1.0,18.2,4305976281.0,2.0,30.0,-2.0,28.77,3.0,1.0,42.32,1.0,1.0,22.41,1,1,140,,0.0,241821,1,1755115270.33,1,112.0,788.0,0,0.0,2.0,32.0,2.0,19.07,1.0,1.0,3.66,4265378901.0,1.0,22.0,-1.0,25.95,3.0,1.0,65.47,0.0,0.0,3.81,1,2,140,,0.0,241821,1,1755115388.89,1,111.0,838.0,0,0.0,1.0,321.0,-1.0,10.67,-1.0,1.0,4.14,4315682709.0,1.0,13.0,-1.0,14.64,0.0,1.0,34.59,0.0,0.0,5.65,1,3,140,,0.0,241821,1,1755115459.24,1,224.0,787.0,0,0.0,4.0,3214.0,-1.0,8.85,-1.0,1.0,2.97,2103465789.0,1.0,41.0,-2.0,23.12,3.0,1.0,80.07,0.0,0.0,5.64,1,4,140,,0.0,Democrat,Moderate,,1,1,140,,0.0,25-34,Female,,,1,1
141,f2zqdj2r,729869.0,0,30,30,demographics_and_payment,PaymentInfo,2025-08-13 19:59:53.960631,1,,,0.0,fiemgs3f,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=CNFR9KML,0.0,1,1755108128.0020251,141,,0.0,729869,1,1755115194.0,1,124.0,614.0,0,0.0,4.0,4.0,-1.0,43.54,-1.0,1.0,19.29,2134657980.0,8.0,48.0,2.0,128.74,3.0,0.0,96.39,1.0,0.0,9.83,1,1,141,,0.0,729869,1,1755115492.09,1,221.0,728.0,0,0.0,1.0,41.0,1.0,33.89,1.0,1.0,8.25,6147809352.0,1.0,11.0,-2.0,82.7,3.0,0.0,49.95,-1.0,0.0,3.46,1,2,141,,0.0,729869,1,1755115670.67,1,112.0,825.0,0,0.0,2.0,412.0,-2.0,20.43,-1.0,1.0,4.12,4265387901.0,1.0,22.0,-1.0,31.54,3.0,0.0,20.33,-1.0,0.0,6.05,1,3,141,,0.0,729869,1,1755115753.5,1,123.0,827.0,0,0.0,3.0,4123.0,2.0,18.43,1.0,1.0,3.64,4306519278.0,6.0,39.0,2.0,43.65,3.0,0.0,9.82,2.0,0.0,4.0,1,4,141,,0.0,Independent,,Center,1,1,141,,0.0,35-44,Female,,,1,1
142,qwyybkxz,809339.0,0,30,30,demographics_and_payment,PaymentInfo,2025-08-13 20:00:29.307455,1,,,0.0,fiemgs3f,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=CNFR9KML,0.0,1,1755108128.0020251,142,,0.0,809339,1,1755115229.84,1,212.0,629.0,0,0.0,2.0,2.0,2.0,183.24,1.0,1.0,49.66,9587214063.0,1.0,25.0,0.0,9.61,2.0,1.0,30.4,-1.0,1.0,76.64,1,1,142,,0.0,809339,1,1755115582.1,1,133.0,803.0,0,0.0,3.0,23.0,2.0,68.85,1.0,1.0,11.61,4305976281.0,6.0,36.0,1.0,10.34,2.0,0.0,8.54,2.0,1.0,53.74,1,2,142,,0.0,809339,1,1755115737.73,1,131.0,545.0,0,0.0,1.0,231.0,2.0,51.59,1.0,1.0,179.62,1453720896.0,2.0,15.0,0.0,89.14,2.0,1.0,36.63,-2.0,1.0,38.0,1,3,142,,0.0,809339,1,1755116135.87,1,234.0,701.0,0,0.0,4.0,2314.0,-2.0,35.43,-1.0,1.0,6.83,1237450698.0,5.0,45.0,0.0,47.52,2.0,1.0,111.75,-2.0,1.0,38.69,1,4,142,,0.0,Republican,Strong,,1,1,142,,0.0,45-54,Male,,"The survey was so engaging and vey thought provoking, many thanks.",1,1
143,qe5a8vjh,153829.0,0,30,30,demographics_and_payment,PaymentInfo,2025-08-13 20:00:49.388162,1,,,0.0,fiemgs3f,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=CNFR9KML,0.0,1,1755108128.0020251,143,,0.0,153829,1,1755115249.45,1,133.0,583.0,0,0.0,3.0,3.0,2.0,29.34,1.0,1.0,23.46,4305976281.0,5.0,37.0,1.0,79.56,0.0,1.0,186.6,2.0,1.0,26.9,1,1,143,,0.0,153829,1,1755115595.75,1,231.0,640.0,0,0.0,1.0,31.0,2.0,23.76,1.0,1.0,19.48,8745296103.0,0.0,18.0,2.0,37.64,2.0,1.0,181.91,2.0,1.0,11.53,1,2,143,,0.0,153829,1,1755115871.23,1,234.0,785.0,0,0.0,4.0,314.0,1.0,37.18,1.0,1.0,3.49,8751402396.0,0.0,48.0,2.0,22.03,0.0,1.0,53.47,2.0,1.0,14.97,1,3,143,,0.0,153829,1,1755116003.16,1,132.0,825.0,0,2.0,2.0,3142.0,0.0,15.62,0.0,1.0,5.21,5471208369.0,9.0,29.0,2.0,38.8,3.0,1.0,17.12,0.0,0.0,10.15,1,4,143,,0.0,Republican,Strong,,1,1,143,,0.0,45-54,Female,,none,1,1
144,y8p10ooh,535915.0,0,11,30,my_survey_static,Highlight,2025-08-13 20:01:52.942080,1,,,0.0,fiemgs3f,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=CNFR9KML,0.0,1,1755108128.0020251,144,,0.0,535915,1,1755115313.06,1,223.0,771.0,0,0.0,3.0,3.0,2.0,22.42,1.0,1.0,22.35,3918640257.0,1.0,39.0,2.0,25.23,3.0,1.0,60.41,0.0,1.0,157.35,1,1,144,,0.0,535915,1,1755115601.65,1,124.0,857.0,0,0.0,4.0,34.0,0.0,11.1,0.0,1.0,4.9,2134658790.0,4.0,46.0,1.0,28.51,,,,,,,1,2,144,,0.0, ,0,,0,,,0,,,,,,,,,,,,,,,,,,,,1,3,144,,0.0, ,0,,0,,,0,,,,,,,,,,,,,,,,,,,,1,4,144,,0.0,,,,1,1,144,,0.0,,,,,1,1
145,dqlgvl7t,342813.0,0,30,30,demographics_and_payment,PaymentInfo,2025-08-13 20:02:01.346648,1,,,0.0,fiemgs3f,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=CNFR9KML,0.0,1,1755108128.0020251,145,,0.0,342813,1,1755115321.39,1,224.0,829.0,0,0.0,4.0,4.0,-2.0,10.5,-1.0,1.0,10.33,2103465789.0,0.0,42.0,-1.0,29.3,0.0,1.0,22.97,-1.0,0.0,7.29,1,1,145,,0.0,342813,1,1755115402.24,1,132.0,873.0,0,0.0,2.0,42.0,-2.0,7.3,-1.0,1.0,3.78,5472108369.0,4.0,21.0,-2.0,11.68,0.0,1.0,6.85,-1.0,0.0,4.75,1,2,145,,0.0,342813,1,1755115436.89,1,131.0,876.0,0,0.0,1.0,421.0,-2.0,7.23,-1.0,1.0,2.93,1453720896.0,2.0,15.0,0.0,7.45,0.0,1.0,8.13,1.0,0.0,4.38,1,3,145,,0.0,342813,1,1755115467.33,1,223.0,869.0,0,0.0,3.0,4213.0,-2.0,6.97,-1.0,1.0,4.7,452936187.0,4.0,39.0,2.0,10.92,3.0,1.0,11.66,2.0,0.0,3.08,1,4,145,,0.0,Independent,,Democrat Party,1,1,145,,0.0,45-54,Male,,,1,1
146,92fox1dy,928502.0,0,30,30,demographics_and_payment,PaymentInfo,2025-08-13 20:02:13.714550,1,,,0.0,fiemgs3f,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=CNFR9KML,0.0,1,1755108128.0020251,146,,0.0,928502,1,1755115333.97,1,122.0,855.0,0,0.0,2.0,2.0,0.0,9.67,0.0,1.0,4.67,5214739086.0,0.0,25.0,0.0,14.43,1.0,1.0,18.38,1.0,1.0,144.05,1,1,146,,0.0,928502,1,1755115526.15,1,113.0,881.0,0,0.0,3.0,23.0,1.0,5.97,1.0,1.0,2.12,2460758931.0,7.0,39.0,2.0,6.73,0.0,1.0,6.67,2.0,0.0,3.73,1,2,146,,0.0,928502,1,1755115552.43,1,234.0,882.0,0,0.0,4.0,234.0,-2.0,5.67,-1.0,1.0,2.29,1237450968.0,0.0,41.0,-2.0,8.89,3.0,1.0,3.49,1.0,0.0,4.7,1,3,146,,0.0,928502,1,1755115578.44,1,231.0,889.0,0,0.0,1.0,2341.0,0.0,3.68,0.0,1.0,1.64,4810295763.0,6.0,15.0,0.0,3.47,3.0,1.0,4.22,-1.0,0.0,103.24,1,4,146,,0.0,Independent,,Center,1,1,146,,0.0,25-34,Male,,,1,1
147,mnpid928,415479.0,0,30,30,demographics_and_payment,PaymentInfo,2025-08-13 20:03:02.307938,1,,,0.0,fiemgs3f,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=CNFR9KML,0.0,1,1755108128.0020251,147,,0.0,415479,1,1755115382.6,1,121.0,402.0,0,0.0,1.0,1.0,2.0,22.09,1.0,1.0,188.72,5467302198.0,9.0,18.0,2.0,202.49,1.0,0.0,86.33,2.0,0.0,5.53,1,1,147,,0.0,415479,1,1755115889.39,1,133.0,790.0,0,0.0,3.0,13.0,2.0,25.62,1.0,1.0,15.38,4035976281.0,0.0,34.0,0.0,58.35,2.0,0.0,12.43,1.0,0.0,4.56,1,2,147,,0.0,415479,1,1755116007.84,1,114.0,852.0,0,0.0,4.0,134.0,1.0,24.05,1.0,1.0,6.28,1527480963.0,9.0,43.0,-1.0,14.73,2.0,0.0,4.99,1.0,0.0,11.65,1,3,147,,0.0,415479,1,1755116071.19,1,132.0,814.0,0,5.0,2.0,1342.0,1.0,39.41,1.0,1.0,7.75,5471208396.0,1.0,24.0,0.0,35.6,2.0,0.0,5.3,2.0,0.0,5.51,1,4,147,,0.0,Republican,Strong,,1,1,147,,0.0,35-44,Female,,No technical issues encountered. The survey was clear and easy to follow.,1,1
148,kh346vqx,839283.0,0,30,30,demographics_and_payment,PaymentInfo,2025-08-13 20:03:13.313468,1,,,0.0,fiemgs3f,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=CNFR9KML,0.0,1,1755108128.0020251,148,,0.0,839283,1,1755115393.43,1,213.0,614.0,0,0.0,3.0,3.0,-2.0,63.32,-1.0,1.0,35.41,524316978.0,2.0,32.0,-1.0,30.21,3.0,1.0,158.8,-1.0,1.0,46.97,1,1,148,,0.0,839283,1,1755115728.96,1,111.0,677.0,0,0.0,1.0,31.0,-1.0,41.57,-1.0,1.0,13.43,4315682709.0,0.0,14.0,0.0,15.12,3.0,1.0,154.25,-1.0,0.0,18.29,1,2,148,,0.0,839283,1,1755115972.43,1,112.0,689.0,0,0.0,2.0,312.0,2.0,62.94,1.0,1.0,9.79,4265389701.0,7.0,27.0,1.0,23.01,3.0,1.0,117.12,2.0,1.0,29.39,1,3,148,,0.0,839283,1,1755116215.5,1,114.0,763.0,0,0.0,4.0,3124.0,-2.0,16.63,-1.0,1.0,6.52,1527480396.0,1.0,45.0,0.0,22.74,3.0,1.0,93.21,2.0,0.0,9.53,1,4,148,,0.0,Independent,,Center,1,1,148,,0.0,45-54,Female,,,1,1
149,rteb3nkc,225168.0,0,30,30,demographics_and_payment,PaymentInfo,2025-08-13 20:03:26.813017,1,,,0.0,fiemgs3f,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=CNFR9KML,0.0,1,1755108128.0020251,149,,0.0,225168,1,1755115406.96,1,134.0,400.0,0,0.0,4.0,4.0,-1.0,7.25,-1.0,1.0,112.82,1452087936.0,6.0,47.0,1.0,21.85,3.0,1.0,360.22,0.0,1.0,269.15,1,1,149,,0.0,225168,1,1755116179.84,1,123.0,808.0,0,0.0,3.0,43.0,-1.0,19.69,-1.0,1.0,3.36,4306951278.0,2.0,30.0,-2.0,10.79,3.0,1.0,60.42,2.0,0.0,5.14,1,2,149,,0.0,225168,1,1755116280.09,1,222.0,849.0,0,0.0,2.0,432.0,-1.0,7.47,-1.0,1.0,2.84,2134805679.0,5.0,20.0,-2.0,24.58,3.0,1.0,18.14,-1.0,0.0,4.83,1,3,149,,0.0,225168,1,1755116338.8,1,211.0,832.0,0,0.0,1.0,4321.0,-1.0,5.31,-1.0,1.0,3.14,6310245789.0,5.0,14.0,0.0,11.24,3.0,1.0,49.98,-1.0,0.0,3.5,1,4,149,,0.0,Independent,,Democrat Party,1,1,149,,0.0,45-54,Male,,,1,1
150,i45pwo0l,909969.0,0,10,30,my_survey_static,Ranking_1,2025-08-13 20:04:56.003735,1,,,0.0,fiemgs3f,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=CNFR9KML,0.0,1,1755108128.0020251,150,,0.0,909969,1,1755115496.24,1,211.0,99.0,0,0.0,1.0,1.0,1.0,42.98,1.0,1.0,128.89,3917684205.0,5.0,18.0,2.0,66.05,1.0,1.0,565.8,0.0,0.0,23.08,1,1,150,,0.0,909969,1,1755116325.63,1,112.0,709.0,0,0.0,2.0,12.0,1.0,64.36,1.0,1.0,127.36,4265378901.0,,,,,,,,,,,1,2,150,,0.0, ,0,,0,,,0,,,,,,,,,,,,,,,,,,,,1,3,150,,0.0, ,0,,0,,,0,,,,,,,,,,,,,,,,,,,,1,4,150,,0.0,,,,1,1,150,,0.0,,,,,1,1
151,p84a86vp,701768.0,0,30,30,demographics_and_payment,PaymentInfo,2025-08-13 20:06:46.721470,1,,,0.0,fiemgs3f,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=CNFR9KML,0.0,1,1755108128.0020251,151,,0.0,701768,1,1755115606.8,1,122.0,694.0,0,0.0,2.0,2.0,0.0,49.62,0.0,1.0,18.96,5214739086.0,3.0,24.0,0.0,51.34,3.0,0.0,88.85,0.0,0.0,16.94,1,1,151,,0.0,701768,1,1755115833.0,1,113.0,723.0,0,0.0,3.0,23.0,-2.0,43.84,-1.0,1.0,6.8,2460758931.0,1.0,34.0,0.0,38.93,3.0,0.0,90.32,0.0,1.0,206.42,1,2,151,,0.0,701768,1,1755116219.77,1,131.0,475.0,0,0.0,1.0,231.0,-1.0,59.39,-1.0,1.0,24.22,1453720896.0,2.0,15.0,0.0,67.77,3.0,1.0,275.8,0.0,0.0,22.63,1,3,151,,0.0,701768,1,1755116670.03,1,214.0,560.0,0,5.0,4.0,2314.0,-2.0,42.87,-1.0,1.0,11.72,5102389476.0,0.0,45.0,0.0,87.23,3.0,1.0,200.62,0.0,1.0,10.77,1,4,151,,0.0,Independent,,Democrat Party,1,1,151,,0.0,45-54,Male,,,1,1
