participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.participation_fee,session.config.completionlink,session.config.name,session.config.real_world_currency_per_point,session._events_loaded,session.start_time,my_survey_static.1.player.id_in_group,my_survey_static.1.player.role,my_survey_static.1.player.payoff,my_survey_static.1.player.participant_label,my_survey_static.1.player.initialized_round,my_survey_static.1.player.time_start_round,my_survey_static.1.player.assigned_seed,my_survey_static.1.player.seed,my_survey_static.1.player.round_time_left,my_survey_static.1.player.round_timed_out,my_survey_static.1.player.waited_n_refresh,my_survey_static.1.player.topic_number,my_survey_static.1.player.interacted_topics,my_survey_static.1.player.positioning_user,my_survey_static.1.player.time_positioning,my_survey_static.1.player.partition_user,my_survey_static.1.player.I_understand,my_survey_static.1.player.time_taskexplaination,my_survey_static.1.player.tmp_ranking,my_survey_static.1.player.click_rank,my_survey_static.1.player.click_id,my_survey_static.1.player.positioning_true,my_survey_static.1.player.time_rankig,my_survey_static.1.player.highlight,my_survey_static.1.player.read_more_highlight,my_survey_static.1.player.time_highlight,my_survey_static.1.player.positioning_text,my_survey_static.1.player.read_more_positioning,my_survey_static.1.player.time_positioning_text,my_survey_static.1.group.id_in_subsession,my_survey_static.1.subsession.round_number,my_survey_static.2.player.id_in_group,my_survey_static.2.player.role,my_survey_static.2.player.payoff,my_survey_static.2.player.participant_label,my_survey_static.2.player.initialized_round,my_survey_static.2.player.time_start_round,my_survey_static.2.player.assigned_seed,my_survey_static.2.player.seed,my_survey_static.2.player.round_time_left,my_survey_static.2.player.round_timed_out,my_survey_static.2.player.waited_n_refresh,my_survey_static.2.player.topic_number,my_survey_static.2.player.interacted_topics,my_survey_static.2.player.positioning_user,my_survey_static.2.player.time_positioning,my_survey_static.2.player.partition_user,my_survey_static.2.player.I_understand,my_survey_static.2.player.time_taskexplaination,my_survey_static.2.player.tmp_ranking,my_survey_static.2.player.click_rank,my_survey_static.2.player.click_id,my_survey_static.2.player.positioning_true,my_survey_static.2.player.time_rankig,my_survey_static.2.player.highlight,my_survey_static.2.player.read_more_highlight,my_survey_static.2.player.time_highlight,my_survey_static.2.player.positioning_text,my_survey_static.2.player.read_more_positioning,my_survey_static.2.player.time_positioning_text,my_survey_static.2.group.id_in_subsession,my_survey_static.2.subsession.round_number,my_survey_static.3.player.id_in_group,my_survey_static.3.player.role,my_survey_static.3.player.payoff,my_survey_static.3.player.participant_label,my_survey_static.3.player.initialized_round,my_survey_static.3.player.time_start_round,my_survey_static.3.player.assigned_seed,my_survey_static.3.player.seed,my_survey_static.3.player.round_time_left,my_survey_static.3.player.round_timed_out,my_survey_static.3.player.waited_n_refresh,my_survey_static.3.player.topic_number,my_survey_static.3.player.interacted_topics,my_survey_static.3.player.positioning_user,my_survey_static.3.player.time_positioning,my_survey_static.3.player.partition_user,my_survey_static.3.player.I_understand,my_survey_static.3.player.time_taskexplaination,my_survey_static.3.player.tmp_ranking,my_survey_static.3.player.click_rank,my_survey_static.3.player.click_id,my_survey_static.3.player.positioning_true,my_survey_static.3.player.time_rankig,my_survey_static.3.player.highlight,my_survey_static.3.player.read_more_highlight,my_survey_static.3.player.time_highlight,my_survey_static.3.player.positioning_text,my_survey_static.3.player.read_more_positioning,my_survey_static.3.player.time_positioning_text,my_survey_static.3.group.id_in_subsession,my_survey_static.3.subsession.round_number,my_survey_static.4.player.id_in_group,my_survey_static.4.player.role,my_survey_static.4.player.payoff,my_survey_static.4.player.participant_label,my_survey_static.4.player.initialized_round,my_survey_static.4.player.time_start_round,my_survey_static.4.player.assigned_seed,my_survey_static.4.player.seed,my_survey_static.4.player.round_time_left,my_survey_static.4.player.round_timed_out,my_survey_static.4.player.waited_n_refresh,my_survey_static.4.player.topic_number,my_survey_static.4.player.interacted_topics,my_survey_static.4.player.positioning_user,my_survey_static.4.player.time_positioning,my_survey_static.4.player.partition_user,my_survey_static.4.player.I_understand,my_survey_static.4.player.time_taskexplaination,my_survey_static.4.player.tmp_ranking,my_survey_static.4.player.click_rank,my_survey_static.4.player.click_id,my_survey_static.4.player.positioning_true,my_survey_static.4.player.time_rankig,my_survey_static.4.player.highlight,my_survey_static.4.player.read_more_highlight,my_survey_static.4.player.time_highlight,my_survey_static.4.player.positioning_text,my_survey_static.4.player.read_more_positioning,my_survey_static.4.player.time_positioning_text,my_survey_static.4.group.id_in_subsession,my_survey_static.4.subsession.round_number,ideology.1.player.id_in_group,ideology.1.player.role,ideology.1.player.payoff,ideology.1.player.leaning,ideology.1.player.leaning_strength,ideology.1.player.center_strength,ideology.1.group.id_in_subsession,ideology.1.subsession.round_number,demographics_and_payment.1.player.id_in_group,demographics_and_payment.1.player.role,demographics_and_payment.1.player.payoff,demographics_and_payment.1.player.age,demographics_and_payment.1.player.gender,demographics_and_payment.1.player.gender_open,demographics_and_payment.1.player.comment,demographics_and_payment.1.group.id_in_subsession,demographics_and_payment.1.subsession.round_number
29,xbe5b8y1,193222.0,0,30,30,demographics_and_payment,PaymentInfo,2025-08-19 11:13:55.154663,1,,,0.0,ouhdin6p,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=CZT5FXFI,My_survey_static,1.0,1,1755600842.9071755,29,,0.0,193222,1,1755602035.44,1,122.0,716.0,0,0.0,2.0,2.0,-2.0,69.58,-1.0,1.0,15.59,5241908736.0,1.0,22.0,-1.0,61.65,0.0,1.0,39.21,-2.0,0.0,9.28,1,1,29,,0.0,193222,1,1755602232.4,1,231.0,814.0,0,0.0,1.0,21.0,-2.0,44.72,-1.0,1.0,8.57,4325017689.0,4.0,10.0,-2.0,6.9,0.0,1.0,28.16,-2.0,1.0,5.51,1,2,29,,0.0,193222,1,1755602327.98,1,213.0,843.0,0,0.0,3.0,213.0,-1.0,23.05,-1.0,1.0,11.63,523471869.0,1.0,35.0,0.0,3.32,2.0,1.0,20.91,-2.0,1.0,17.45,1,3,29,,0.0,193222,1,1755602406.44,1,114.0,857.0,0,0.0,4.0,2134.0,-2.0,14.85,-1.0,1.0,9.44,1524783609.0,0.0,41.0,-2.0,1.61,2.0,1.0,19.14,-2.0,1.0,4.97,1,4,29,,0.0,Republican,Strong,,1,1,29,,0.0,25-34,Female,,No technicall issues was found,1,1
30,xi894wwz,563278.0,0,30,30,demographics_and_payment,PaymentInfo,2025-08-19 11:14:26.069785,1,,,0.0,ouhdin6p,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=CZT5FXFI,My_survey_static,1.0,1,1755600842.9071755,30,,0.0,563278,1,1755602066.13,1,123.0,675.0,0,0.0,3.0,3.0,-2.0,8.53,-1.0,1.0,16.57,435769128.0,0.0,30.0,-2.0,48.76,2.0,1.0,153.85,-1.0,1.0,19.51,1,1,30,,0.0,563278,1,1755602313.73,1,134.0,831.0,0,0.0,4.0,34.0,-2.0,9.79,-1.0,1.0,6.73,1452087369.0,0.0,41.0,-2.0,34.39,2.0,1.0,20.74,-1.0,0.0,2.97,1,2,30,,0.0,563278,1,1755602388.72,1,131.0,868.0,0,0.0,1.0,341.0,-2.0,3.67,-1.0,1.0,2.23,4153720689.0,1.0,11.0,-2.0,15.99,2.0,1.0,12.42,-1.0,0.0,8.07,1,3,30,,0.0,563278,1,1755602431.58,1,132.0,784.0,0,0.0,2.0,3412.0,-2.0,6.56,-1.0,1.0,2.67,4527190863.0,2.0,22.0,-1.0,18.33,2.0,1.0,90.48,-2.0,0.0,3.1,1,4,30,,0.0,Democrat,Strong,,1,1,30,,0.0,45-54,Female,,,1,1
31,hxz02y17,418642.0,0,30,30,demographics_and_payment,PaymentInfo,2025-08-19 11:16:41.553781,1,,,0.0,ouhdin6p,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=CZT5FXFI,My_survey_static,1.0,1,1755600842.9071755,31,,0.0,418642,1,1755602201.63,1,133.0,684.0,0,0.0,3.0,3.0,-1.0,29.96,-1.0,1.0,33.37,4035976281.0,3.0,35.0,0.0,52.53,3.0,1.0,102.11,-1.0,0.0,21.16,1,1,31,,0.0,418642,1,1755602441.41,1,211.0,711.0,0,0.0,1.0,31.0,-2.0,14.68,-1.0,1.0,14.62,6302415789.0,5.0,11.0,-2.0,46.27,3.0,1.0,115.04,0.0,0.0,17.88,1,2,31,,0.0,418642,1,1755602650.8,1,224.0,744.0,0,0.0,4.0,314.0,-1.0,11.58,-1.0,1.0,1.97,1203546798.0,9.0,48.0,2.0,39.72,3.0,1.0,105.42,2.0,0.0,6.35,1,3,31,,0.0,418642,1,1755602816.86,1,232.0,728.0,0,0.0,2.0,3142.0,2.0,35.23,1.0,1.0,3.12,7598064213.0,9.0,23.0,-1.0,44.95,3.0,1.0,90.38,-1.0,0.0,9.55,1,4,31,,0.0,Democrat,Strong,,1,1,31,,0.0,35-44,Female,,,1,1
32,8q77fk5n,123894.0,0,30,30,demographics_and_payment,PaymentInfo,2025-08-19 11:17:04.533334,1,,,0.0,ouhdin6p,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=CZT5FXFI,My_survey_static,1.0,1,1755600842.9071755,32,,0.0,123894,1,1755602224.58,1,114.0,722.0,0,0.0,4.0,4.0,2.0,25.58,1.0,1.0,11.17,1524783096.0,9.0,46.0,1.0,25.01,0.0,0.0,117.8,2.0,0.0,20.53,1,1,32,,0.0,123894,1,1755602425.01,1,231.0,779.0,0,0.0,1.0,41.0,1.0,15.54,1.0,1.0,55.01,8472395610.0,4.0,13.0,-1.0,14.02,3.0,0.0,37.25,-2.0,0.0,5.08,1,2,32,,0.0,123894,1,1755602552.26,1,222.0,768.0,0,0.0,2.0,412.0,2.0,4.09,1.0,1.0,44.35,4785931062.0,1.0,27.0,1.0,20.22,3.0,0.0,64.35,2.0,0.0,5.5,1,3,32,,0.0,123894,1,1755602691.77,1,213.0,832.0,0,0.0,3.0,4123.0,2.0,18.53,1.0,1.0,2.77,6948370251.0,1.0,39.0,2.0,4.94,3.0,0.0,44.15,0.0,0.0,2.75,1,4,32,,0.0,Independent,,Republican Party,1,1,32,,0.0,35-44,Female,,,1,1
33,znf34ae6,621989.0,0,30,30,demographics_and_payment,PaymentInfo,2025-08-19 11:17:40.316456,1,,,0.0,ouhdin6p,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=CZT5FXFI,My_survey_static,1.0,1,1755600842.9071755,33,,0.0,621989,1,1755602260.6,1,234.0,571.0,0,0.0,4.0,4.0,-2.0,47.95,-1.0,1.0,31.33,1253470698.0,2.0,45.0,0.0,19.16,0.0,1.0,232.51,-2.0,0.0,17.16,1,1,33,,0.0,621989,1,1755602610.76,1,121.0,773.0,0,0.0,1.0,41.0,1.0,93.4,1.0,1.0,9.98,5436701298.0,1.0,14.0,0.0,2.12,2.0,1.0,23.68,-1.0,0.0,15.14,1,2,33,,0.0,621989,1,1755602757.29,1,133.0,844.0,0,0.0,3.0,413.0,-2.0,33.28,-1.0,1.0,2.3,4053976281.0,7.0,32.0,-1.0,3.68,0.0,1.0,18.3,-2.0,0.0,6.29,1,3,33,,0.0,621989,1,1755602823.06,1,112.0,851.0,0,0.0,2.0,4132.0,-2.0,18.84,-1.0,1.0,5.49,4256973801.0,7.0,28.0,2.0,5.09,3.0,1.0,21.17,1.0,0.0,12.06,1,4,33,,0.0,Democrat,Strong,,1,1,33,,0.0,55-64,Female,,,1,1
34,gy6pjvrx,161349.0,0,30,30,demographics_and_payment,PaymentInfo,2025-08-19 11:18:43.142551,1,,,0.0,ouhdin6p,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=CZT5FXFI,My_survey_static,1.0,1,1755600842.9071755,34,,0.0,161349,1,1755602323.72,1,123.0,763.0,0,0.0,3.0,3.0,-1.0,49.92,-1.0,1.0,54.77,435769128.0,0.0,30.0,-2.0,5.78,0.0,0.0,29.61,-2.0,0.0,20.38,1,1,34,,0.0,161349,1,1755602487.69,1,214.0,842.0,0,0.0,4.0,34.0,-2.0,13.73,-1.0,1.0,18.46,1502348967.0,0.0,41.0,-2.0,6.69,2.0,0.0,21.23,-2.0,0.0,5.57,1,2,34,,0.0,161349,1,1755602556.65,1,131.0,855.0,0,0.0,1.0,341.0,-2.0,16.89,-1.0,1.0,6.9,4153720689.0,1.0,11.0,-2.0,16.55,0.0,0.0,7.9,-2.0,0.0,6.01,1,3,34,,0.0,161349,1,1755602619.63,1,232.0,848.0,0,0.0,2.0,3412.0,-2.0,11.22,-1.0,1.0,7.28,2014539768.0,0.0,22.0,-1.0,9.91,2.0,0.0,25.84,-2.0,0.0,9.2,1,4,34,,0.0,Republican,Strong,,1,1,34,,0.0,18-24,Male,,,1,1
35,pkn0kpuq,876690.0,0,30,30,demographics_and_payment,PaymentInfo,2025-08-19 11:18:47.211107,1,,,0.0,ouhdin6p,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=CZT5FXFI,My_survey_static,1.0,1,1755600842.9071755,35,,0.0,876690,1,1755602327.53,1,121.0,641.0,0,0.0,1.0,1.0,1.0,31.36,1.0,1.0,24.57,5436701298.0,9.0,18.0,2.0,54.15,3.0,1.0,150.36,-1.0,1.0,33.01,1,1,35,,0.0,876690,1,1755602623.04,1,113.0,775.0,0,0.0,3.0,13.0,1.0,31.24,1.0,1.0,18.13,2465803791.0,3.0,35.0,0.0,23.35,0.0,1.0,53.93,0.0,0.0,5.29,1,2,35,,0.0,876690,1,1755602756.56,1,222.0,771.0,0,0.0,2.0,132.0,-1.0,19.48,-1.0,1.0,9.37,2143089567.0,7.0,25.0,0.0,15.61,3.0,1.0,86.62,-1.0,0.0,9.38,1,3,35,,0.0,876690,1,1755602900.44,1,134.0,779.0,0,0.0,4.0,1324.0,-1.0,20.84,-1.0,1.0,8.88,1452087369.0,3.0,42.0,-1.0,25.0,0.0,1.0,68.1,-2.0,1.0,14.07,1,4,35,,0.0,Republican,Moderate,,1,1,35,,0.0,25-34,Male,,,1,1
36,rde6gu1q,598490.0,0,30,30,demographics_and_payment,PaymentInfo,2025-08-19 11:18:58.474256,1,,,0.0,ouhdin6p,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=CZT5FXFI,My_survey_static,1.0,1,1755600842.9071755,36,,0.0,598490,1,1755602338.52,1,111.0,702.0,0,0.0,1.0,1.0,2.0,27.01,1.0,1.0,26.14,4365218709.0,0.0,14.0,0.0,62.03,3.0,1.0,83.71,-2.0,0.0,10.55,1,1,36,,0.0,598490,1,1755602548.42,1,123.0,779.0,0,0.0,3.0,13.0,2.0,4.89,1.0,1.0,15.1,435769128.0,2.0,33.0,-1.0,19.14,0.0,0.0,83.23,1.0,0.0,18.6,1,2,36,,0.0,598490,1,1755602689.77,1,132.0,700.0,0,0.0,2.0,132.0,2.0,28.2,1.0,1.0,2.77,4527190863.0,3.0,27.0,1.0,46.39,3.0,0.0,124.3,-1.0,0.0,6.95,1,3,36,,0.0,598490,1,1755602899.12,1,214.0,748.0,0,0.0,4.0,1324.0,2.0,10.05,1.0,1.0,2.25,8327945016.0,1.0,43.0,-1.0,89.24,2.0,1.0,51.5,1.0,0.0,6.54,1,4,36,,0.0,Republican,Strong,,1,1,36,,0.0,55-64,Male,,,1,1
37,lti6gxz7,849665.0,0,30,30,demographics_and_payment,PaymentInfo,2025-08-19 11:19:02.009071,1,,,0.0,ouhdin6p,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=CZT5FXFI,My_survey_static,1.0,1,1755600842.9071755,37,,0.0,849665,1,1755602342.06,1,214.0,842.0,0,0.0,4.0,4.0,2.0,16.12,1.0,1.0,13.78,3827945016.0,1.0,48.0,2.0,12.87,0.0,1.0,17.47,2.0,1.0,19.43,1,1,37,,0.0,849665,1,1755602422.29,1,233.0,806.0,0,0.0,3.0,43.0,2.0,5.09,1.0,1.0,6.76,9678302541.0,3.0,38.0,2.0,40.83,0.0,1.0,43.18,2.0,1.0,6.84,1,2,37,,0.0,849665,1,1755602525.33,1,122.0,806.0,0,0.0,2.0,432.0,2.0,11.5,1.0,1.0,2.39,5241908736.0,0.0,25.0,0.0,4.35,3.0,1.0,77.44,0.0,1.0,8.73,1,3,37,,0.0,849665,1,1755602630.09,1,111.0,860.0,0,0.0,1.0,4321.0,2.0,4.77,1.0,1.0,5.12,4365218709.0,0.0,14.0,0.0,20.82,3.0,1.0,11.28,-2.0,1.0,9.94,1,4,37,,0.0,Republican,Strong,,1,1,37,,0.0,45-54,Female,,,1,1
38,5qrk819g,730326.0,0,30,30,demographics_and_payment,PaymentInfo,2025-08-19 11:19:49.573804,1,,,0.0,ouhdin6p,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=CZT5FXFI,My_survey_static,1.0,1,1755600842.9071755,38,,0.0,730326,1,1755602389.85,1,113.0,731.0,0,0.0,3.0,3.0,2.0,50.02,1.0,1.0,20.49,2465803791.0,1.0,34.0,0.0,50.83,3.0,0.0,49.72,1.0,0.0,12.95,1,1,38,,0.0,730326,1,1755602576.05,1,221.0,755.0,0,0.0,1.0,31.0,2.0,22.33,1.0,1.0,21.87,4619873052.0,5.0,17.0,1.0,35.6,3.0,0.0,67.86,1.0,0.0,9.87,1,2,38,,0.0,730326,1,1755602736.67,1,134.0,808.0,0,0.0,4.0,314.0,2.0,10.79,1.0,1.0,6.43,1452087369.0,8.0,46.0,1.0,39.98,3.0,0.0,37.75,2.0,0.0,8.4,1,3,38,,0.0,730326,1,1755602841.98,1,112.0,814.0,0,10.0,2.0,3142.0,1.0,20.46,1.0,1.0,5.44,4256978301.0,3.0,26.0,1.0,27.63,3.0,0.0,34.24,1.0,0.0,6.95,1,4,38,,0.0,Republican,Strong,,1,1,38,,0.0,45-54,Male,,,1,1
39,vkwlom6b,297172.0,0,30,30,demographics_and_payment,PaymentInfo,2025-08-19 11:20:19.995158,1,,,0.0,ouhdin6p,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=CZT5FXFI,My_survey_static,1.0,1,1755600842.9071755,39,,0.0,297172,1,1755602420.05,1,134.0,695.0,0,0.0,4.0,4.0,0.0,30.88,0.0,1.0,22.24,1452087369.0,9.0,49.0,2.0,68.56,0.0,1.0,85.7,1.0,0.0,13.54,1,1,39,,0.0,297172,1,1755602641.37,1,223.0,736.0,0,0.0,3.0,43.0,2.0,14.34,1.0,1.0,7.69,9386140752.0,4.0,31.0,-2.0,45.55,3.0,0.0,98.92,-1.0,0.0,24.1,1,2,39,,0.0,297172,1,1755602832.32,1,231.0,737.0,0,0.0,1.0,431.0,0.0,15.25,0.0,1.0,4.44,4853297106.0,7.0,11.0,-2.0,27.61,0.0,1.0,117.67,-2.0,0.0,5.27,1,3,39,,0.0,297172,1,1755603003.0,1,122.0,840.0,0,0.0,2.0,4312.0,0.0,6.73,0.0,1.0,2.12,5241908736.0,9.0,26.0,1.0,12.42,2.0,0.0,40.63,2.0,0.0,3.85,1,4,39,,0.0,Independent,,Center,1,1,39,,0.0,45-54,Male,,,1,1
40,03n407t1,320457.0,0,30,30,demographics_and_payment,PaymentInfo,2025-08-19 11:20:46.129802,1,,,0.0,ouhdin6p,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=CZT5FXFI,My_survey_static,1.0,1,1755600842.9071755,40,,0.0,320457,1,1755602446.46,1,221.0,776.0,0,0.0,1.0,1.0,0.0,12.85,0.0,1.0,14.67,5472138069.0,2.0,17.0,1.0,92.26,2.0,0.0,6.73,1.0,1.0,5.18,1,1,40,,0.0,320457,1,1755602580.31,1,233.0,839.0,0,0.0,3.0,13.0,0.0,5.1,0.0,1.0,16.91,4609852713.0,7.0,37.0,1.0,35.72,2.0,1.0,5.36,0.0,0.0,69.55,1,2,40,,0.0,320457,1,1755602718.31,1,214.0,788.0,0,0.0,4.0,134.0,0.0,95.05,0.0,1.0,8.42,4765032189.0,7.0,41.0,-2.0,3.64,2.0,0.0,6.05,0.0,0.0,30.46,1,3,40,,0.0,320457,1,1755602863.85,1,222.0,821.0,0,8.0,2.0,1342.0,0.0,12.12,0.0,1.0,3.13,9124785036.0,0.0,29.0,2.0,16.25,1.0,0.0,48.32,0.0,0.0,5.3,1,4,40,,0.0,Republican,Strong,,1,1,40,,0.0,25-34,Female,,NICE STUDY,1,1
41,4bqeok9w,674738.0,0,30,30,demographics_and_payment,PaymentInfo,2025-08-19 11:21:25.058672,1,,,0.0,ouhdin6p,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=CZT5FXFI,My_survey_static,1.0,1,1755600842.9071755,41,,0.0,674738,1,1755602485.13,1,114.0,771.0,0,0.0,4.0,4.0,-2.0,31.59,-1.0,1.0,30.59,1524783609.0,0.0,41.0,-2.0,12.57,3.0,0.0,56.34,-2.0,0.0,26.15,1,1,41,,0.0,674738,1,1755602642.83,1,231.0,795.0,0,0.0,1.0,41.0,2.0,21.19,1.0,1.0,9.57,8473295610.0,1.0,14.0,0.0,11.12,3.0,1.0,64.21,2.0,0.0,15.0,1,2,41,,0.0,674738,1,1755602764.4,1,233.0,839.0,0,0.0,3.0,413.0,-1.0,28.94,-1.0,1.0,6.17,5041283697.0,6.0,33.0,-1.0,10.41,3.0,0.0,17.15,2.0,0.0,18.76,1,3,41,,0.0,674738,1,1755602846.29,1,212.0,853.0,0,12.0,2.0,4132.0,-2.0,21.93,-1.0,1.0,6.71,3250461798.0,8.0,29.0,2.0,11.96,3.0,0.0,9.12,2.0,0.0,26.7,1,4,41,,0.0,Independent,,Democrat Party,1,1,41,,0.0,55-64,Female,,,1,1
42,dtkpn2pc,413058.0,0,30,30,demographics_and_payment,PaymentInfo,2025-08-19 11:23:36.693672,1,,,0.0,ouhdin6p,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=CZT5FXFI,My_survey_static,1.0,1,1755600842.9071755,42,,0.0,413058,1,1755602616.96,1,114.0,593.0,0,0.0,4.0,4.0,-2.0,59.81,-1.0,1.0,70.72,1524783609.0,0.0,41.0,-2.0,108.52,0.0,0.0,70.93,1.0,1.0,39.86,1,1,42,,0.0,413058,1,1755602968.26,1,133.0,830.0,0,0.0,3.0,43.0,-2.0,17.76,-1.0,1.0,8.33,4053972681.0,2.0,35.0,0.0,36.71,2.0,0.0,9.95,0.0,0.0,25.74,1,2,42,,0.0,413058,1,1755603068.23,1,121.0,854.0,0,0.0,1.0,431.0,-2.0,12.04,-1.0,1.0,5.23,5436701298.0,0.0,15.0,0.0,14.82,2.0,0.0,15.79,0.0,0.0,14.71,1,3,42,,0.0,413058,1,1755603132.31,1,232.0,846.0,0,0.0,2.0,4312.0,-2.0,6.79,-1.0,1.0,5.87,2014539768.0,4.0,25.0,0.0,21.84,0.0,0.0,22.53,-1.0,0.0,8.26,1,4,42,,0.0,Republican,Strong,,1,1,42,,0.0,35-44,Male,,,1,1
43,ia7sptyv,218866.0,0,30,30,demographics_and_payment,PaymentInfo,2025-08-19 11:23:42.065573,1,,,0.0,ouhdin6p,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=CZT5FXFI,My_survey_static,1.0,1,1755600842.9071755,43,,0.0,218866,1,1755602622.14,1,234.0,796.0,0,0.0,4.0,4.0,-2.0,14.64,-1.0,1.0,16.47,1253470698.0,0.0,41.0,-2.0,19.75,2.0,1.0,55.38,-1.0,1.0,58.72,1,1,43,,0.0,218866,1,1755602787.52,1,211.0,763.0,0,0.0,1.0,41.0,-2.0,19.91,-1.0,1.0,17.03,6302415789.0,1.0,13.0,-1.0,32.89,2.0,1.0,69.86,-1.0,0.0,13.31,1,2,43,,0.0,218866,1,1755602941.0,1,212.0,777.0,0,0.0,2.0,412.0,-2.0,14.43,-1.0,1.0,12.54,3250461798.0,0.0,23.0,-1.0,21.07,2.0,1.0,76.88,-1.0,0.0,7.16,1,3,43,,0.0,218866,1,1755603073.54,1,233.0,809.0,0,0.0,3.0,4123.0,-1.0,23.57,-1.0,1.0,6.52,5041283697.0,3.0,31.0,-2.0,36.46,3.0,1.0,26.22,-1.0,1.0,33.02,1,4,43,,0.0,Democrat,Strong,,1,1,43,,0.0,35-44,Male,,,1,1
44,elf63fgf,118123.0,0,30,30,demographics_and_payment,PaymentInfo,2025-08-19 11:24:26.125420,1,,,0.0,ouhdin6p,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=CZT5FXFI,My_survey_static,1.0,1,1755600842.9071755,44,,0.0,118123,1,1755602666.44,1,124.0,518.0,0,0.0,4.0,4.0,-1.0,104.6,-1.0,1.0,51.05,2143685709.0,0.0,42.0,-1.0,53.92,0.0,1.0,174.87,-2.0,0.0,15.32,1,1,44,,0.0,118123,1,1755603068.1,1,212.0,550.0,0,0.0,2.0,42.0,0.0,27.57,0.0,1.0,20.2,4751632980.0,2.0,25.0,0.0,41.37,3.0,1.0,262.75,-2.0,0.0,7.53,1,2,44,,0.0,118123,1,1755603432.82,1,121.0,762.0,0,0.0,1.0,421.0,0.0,13.79,0.0,1.0,13.85,5436701298.0,4.0,17.0,1.0,27.02,2.0,1.0,85.29,0.0,0.0,73.72,1,3,44,,0.0,118123,1,1755603648.32,1,123.0,862.0,0,0.0,3.0,4213.0,0.0,6.69,0.0,1.0,8.19,435769128.0,0.0,30.0,-2.0,4.62,2.0,1.0,20.31,1.0,0.0,10.23,1,4,44,,0.0,Republican,Moderate,,1,1,44,,0.0,25-34,Male,,,1,1
45,j5p49k1p,518163.0,0,30,30,demographics_and_payment,PaymentInfo,2025-08-19 11:24:34.980797,1,,,0.0,ouhdin6p,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=CZT5FXFI,My_survey_static,1.0,1,1755600842.9071755,45,,0.0,518163,1,1755602675.28,1,123.0,773.0,0,0.0,3.0,3.0,0.0,26.55,0.0,1.0,12.02,435769128.0,2.0,33.0,-1.0,31.03,3.0,1.0,58.15,1.0,1.0,22.6,1,1,45,,0.0,518163,1,1755602827.56,1,111.0,858.0,0,0.0,1.0,31.0,2.0,18.11,1.0,1.0,6.4,4365218709.0,6.0,18.0,2.0,9.19,3.0,0.0,9.29,1.0,0.0,13.8,1,2,45,,0.0,518163,1,1755602885.97,1,234.0,820.0,0,0.0,4.0,314.0,2.0,15.09,1.0,1.0,36.1,8764152093.0,4.0,41.0,-2.0,21.43,3.0,0.0,8.78,1.0,0.0,9.8,1,3,45,,0.0,518163,1,1755602979.18,1,132.0,871.0,0,0.0,2.0,3142.0,2.0,6.97,1.0,1.0,4.93,4527190863.0,8.0,26.0,1.0,12.58,3.0,0.0,7.99,2.0,0.0,8.76,1,4,45,,0.0,Republican,Moderate,,1,1,45,,0.0,18-24,Male,,it went well,1,1
