article_id,topic,clean_url,title,abstract,domain,first_post_time,id_estimation,id_bucket,quality,quality_bucket
7973,superbowl,https://www.unilad.co.uk/music/eminem-kneels-during-super-bowl-half-time-show-20220214,Eminem Kneels During Super Bowl Half Time Show Performance Despite NFL Reportedly Forbidding It,"Eminem reportedly asked to take the knee during his performance and was knocked back, but he decided to do it anyway.",unilad.co.uk,2022-02-14 01:50:00.000,-0.471483704974271,1,,
9380,superbowl,https://www.youtube.com/watch?v=h3NhX6-5mO0,The Call | Pepsi Super Bowl LVI Halftime Show OFFICIAL TRAILER,"Directed by filmmaker F. Gary Gray, “The Call” features Dr. Dre, Snoop Dogg, Eminem, Mary J. Blige and Kendrick Lamar for an epic Pepsi Super Bowl LVI Halfti...",youtube.com,2022-01-20 13:40:00.000,-0.1125458059421303,2,,
1349,superbowl,https://www.espn.com/nfl/story/_/id/33173652/tom-brady-retiring-22-seasons-seven-super-bowl-wins-new-england-patriots-tampa-bay-buccaneers-sources-say,"Sources: Brady retiring after 22 years, 7 rings","Buccaneers quarterback Tom Brady is retiring from football after 22 seasons and seven Super Bowl titles, sources told ESPN's Jeff Darlington and Adam Schefter.",espn.com,2022-01-29 19:30:00.000,-0.0636138055492894,2,,
1839,superbowl,https://www.cbssports.com/nfl/news/tom-brady-calls-off-retirement-seven-time-super-bowl-champion-qb-says-hes-returning-to-buccaneers/,Tom Brady calls off retirement: Seven-time Super Bowl champion QB says he's returning to Buccaneers,And we're back!,cbssports.com,2022-03-13 23:20:00.000,0.1644025505960632,2,,
7848,superbowl,https://www.cbssports.com/nfl/news/steelers-legend-ben-roethlisberger-officially-announces-his-retirement-from-the-nfl/,WATCH: Ben Roethlisberger releases video to officially announce his retirement from the NFL,The two-time Super Bowl champion is hanging up the cleats,cbssports.com,2022-01-27 15:10:00.000,0.143314606741573,2,,
9602,superbowl,https://www.foxnews.com/sports/tom-brady-retires-nfl-patriots-bucs,END OF AN ERA: Tom Brady reportedly retiring from the NFL after legendary career,"Tom Brady, the seven-time Super Bowl champion who is one of two quarterbacks to lead two separate teams to championships, is reportedly retiring after 22 seasons in the NFL.",foxnews.com,2022-01-29 19:50:00.000,0.8977815220443696,3,,
3969,superbowl,https://nypost.com/2022/01/29/snoop-dogg-at-super-bowl-halftime-show-becoming-even-worse-look/,Snoop Dogg performing at Super Bowl halftime show becoming even worse look,"Keepin’ it real. Let’s do it together. Last Saturday, during CBS’s telecast of the Titans-Bengals playoff game, a commercial for Corona beer aired, starring Snoop Dogg, who, despite countless arres…",nypost.com,2022-01-30 00:10:00.000,1.140150328844347,3,,
2536,superbowl,https://www.christianheadlines.com/blog/christian-athletes-playing-in-super-bowl-lvi.html,8 Christian Athletes Who Played in Super Bowl LVI,The Cincinnati Bengals and the Los Angeles Rams will face off on Sunday in Super Bowl LVI. Many of the players on these teams are outspoken Christians. Here are 8 Christian athletes on the 2022 Super Bowl teams:,christianheadlines.com,2022-02-11 21:40:00.000,1.157035175879397,3,,
8861,superbowl,https://www.cbsnews.com/news/trucker-protest-convoy-super-bowl-los-angeles-dhs-warning/,"U.S. truckers planning protest convoy, perhaps starting in L.A. for Super Bowl, DHS warns","The convoy, similar to the one in Canada, would then head east and might get to Washington in time for President Biden's State of the Union address on March 1, the bulletin says.",cbsnews.com,2022-02-10 16:50:00.000,0.5842696629213483,3,,
6999,superbowl,https://www.westernjournal.com/super-bowl-mvp-shares-vision-god-revealed-quotes-bible-verse/,"Super Bowl MVP Cooper Kupp Shares 'Vision That God Revealed to Me,' Quotes Bible Verse","A vision from God led Cooper Kupp on for the past few years, he revealed after becoming Super Bowl MVP.",westernjournal.com,2022-02-14 14:40:00.000,1.3660790517804229,4,,
1319,superbowl,https://www.dailywire.com/news/all-the-maskless-celebs-at-super-bowl-2022-and-some-of-their-old-posts-that-didnt-age-well,"All The Maskless Celebs At Super Bowl 2022, And Some Of Their Old Posts That Didn’t Age Well","— News and Commentary —All The Maskless Celebs At Super Bowl 2022, And Some Of Their Old Posts That Didn’t Age WellBy Amanda PrestigiacomoDailyWire.comFacebookTwitterMailNumerous celebrities and Left-wing politicians were out having a lovely time at this year’s Super Bowl in Los Angeles Cou...",dailywire.com,2022-02-14 18:20:00.000,1.3940388585949497,4,,
9506,superbowl,https://www1.cbn.com/cbnnews/entertainment/2022/february/super-bowl-bound-nfl-star-and-wife-we-have-prayed-for-a-season-to-glorify-our-savior-jesus-christ,Super Bowl-Bound NFL Star and Wife: 'We Have Prayed for a Season to Glorify Our Savior Jesus Christ',"Anna Marie Kupp, the wife of Los Angeles Rams Wide Receiver Cooper Kupp, put their Christian faith front and center this week while posting an Instagram video of the couple embracing on the field after his big playoff win at SoFi Stadium.",cbn.com,2022-02-04 21:30:00.000,1.4257856166935785,4,,
2942,superbowl,https://www.dailywire.com/news/watch-arrowhead-stadium-crowd-sings-national-anthem-following-microphone-malfunction,WATCH: Arrowhead Stadium Crowd Sings National Anthem Following Microphone Malfunction,"— News and Commentary —WATCH: Arrowhead Stadium Crowd Sings National Anthem Following Microphone MalfunctionBy Joe Morgan•Jan 31, 2022 DailyWire.com•FacebookTwitterMailJamie Squire/Getty Images The Kansas City Chiefs may have failed to reach their third consecutive Super Bowl in a 27-24 los....",dailywire.com,2022-01-31 03:10:00.000,1.4807564698075646,4,,
7004,vaccines,https://www.pbs.org/newshour/health/getting-covid-19-is-much-riskier-for-your-heart-than-vaccination,Getting COVID-19 is much riskier for your heart than vaccination,"Myocarditis — an inflammation of the heart muscle — following COVID-19 vaccination is rare, and the risk is much smaller than the risks of cardiac injury linked to COVID-19 itself.",pbs.org,2022-01-18 19:40:00.000,-1.7102183406113538,0,0.873758036638568,4
5744,vaccines,https://sign.moveon.org/petitions/joe-rogan-has-got-to-go,Remove the Joe Rogan podcast from Spotify NOW!,"By giving Joe Rogan an exclusive $100 MILLION deal, @Spotify's giving a platform to white supremacist propaganda, lies, &amp; vaccine misinformation. Sign the petition to tell them: Remove racist, transphobic, &amp; conspiracy theorist Joe Rogan’s podcast NOW!",moveon.org,2022-01-25 17:40:00.000,-1.725221238938053,0,0.475212058163947,2
7098,vaccines,https://www.huffpost.com/entry/robert-lamay-gov-jay-inslee-vaccine-mandates-covid-19-washington_n_61f4d1d4e4b04f9a12bd8084,Washington State Trooper Who Quit Over Vaccine Mandates Reportedly Dies Of COVID,Robert LaMay famously quit his job with a bitter videotaped sign-off directed at Gov. Jay Islee over his strict COVID vaccine mandates.,huffpost.com,2022-01-29 07:20:00.000,-1.755527950310559,0,0.568450135334297,2
6050,vaccines,https://www.pbs.org/newshour/science/how-mrna-and-dna-vaccines-could-soon-treat-diseases-like-cancer-hiv-autoimmune-disorders,"How mRNA and DNA vaccines could soon treat diseases like cancer, HIV, autoimmune disorders","DNA and mRNA vaccines produce a different kind of immune response than traditional vaccines, allowing researchers to tackle some previously unsolvable problems in medicine.",pbs.org,2022-01-27 18:50:00.000,-1.60625,0,0.873758036638568,4
1312,vaccines,https://www.npr.org/sections/goatsandsoda/2022/01/05/1070046189/a-texas-team-comes-up-with-a-covid-vaccine-that-could-be-a-global-game-changer,A Texas team comes up with a COVID vaccine that could be a global game changer,Peter Hotez and Maria Elena Bottazzi used an oldie-but- goodie technology to devise a vaccine that's easy to make — and relatively cheap. India has already ordered 300 million doses.,npr.org,2022-01-05 17:50:00.000,-0.5570461057567074,1,0.930525246755544,4
7754,vaccines,https://www.npr.org/sections/coronavirus-live-updates/2022/01/11/1072167424/united-says-3-000-employees-have-covid-but-its-vaccine-mandate-has-saved-lives,"United says 3,000 employees have COVID, but its vaccine mandate has saved lives","In a memo to employees, United CEO Scott Kirby said the airline has 3,000 employees who are currently positive for Covid but that zero of its vaccinated employees are currently hospitalized.",npr.org,2022-01-11 21:40:00.000,-1.443585908939847,1,0.930525246755544,4
2657,vaccines,https://www.npr.org/sections/goatsandsoda/2022/02/01/1056952488/a-small-island-nation-has-cooked-up-not-1-not-2-but-5-covid-vaccines-its-cuba,"A small island nation has cooked up not 1, not 2 but 5 COVID vaccines. It's Cuba!","Cuba has one of the world's highest COVID vaccination rates, with more than 85% of the nation fully immunized and kids as young as 2 getting inoculated. And it's done so using homegrown vaccines.",npr.org,2022-02-02 00:30:00.000,-1.1612511387792286,1,0.930525246755544,4
2720,vaccines,https://www.nytimes.com/interactive/2022/02/01/science/covid-deaths-united-states.html,U.S. Has Far Higher Covid Death Rate Than Other Wealthy Countries,"Despite having one of the world’s most powerful arsenals of vaccines, the United States has failed to inoculate as much of its population as other wealthy nations.",nytimes.com,2022-02-01 23:40:00.000,-1.2634576125496937,1,0.858776290720608,4
6012,vaccines,https://nypost.com/2022/01/25/patient-refused-heart-transplant-because-he-is-unvaccinated/,Boston patient removed from heart transplant list for being unvaccinated,"A 31-year-old man has been removed from the heart transplant list at a Boston hospital because he is refusing to get the COVID-19 vaccine, his family said.",nypost.com,2022-01-25 13:40:00.000,0.5867205451232074,2,0.638970275002357,3
4250,vaccines,https://www.cnn.com/2022/01/13/politics/supreme-court-vaccine-mandate-covid-19/index.html,Supreme Court blocks nationwide vaccine and testing mandate for large businesses,"The Supreme Court on Thursday blocked President Joe Biden's vaccine or testing requirement aimed at large businesses, but it allowed a vaccine mandate for certain health care workers to go into effect nationwide.",cnn.com,2022-01-13 19:30:00.000,0.0497166409067491,2,0.658031073873161,3
1257,vaccines,https://www.cnn.com/2022/01/04/health/andrew-pollard-booster-vaccines-feasibility-intl/index.html,"'We can't vaccinate the planet every six months,' says Oxford vaccine scientist",A leading expert who helped create the Oxford-AstraZeneca Covid-19 vaccine said Tuesday that giving everyone in the world booster shots multiple times a year is not feasible.,cnn.com,2022-01-04 16:10:00.000,0.1817801047120419,2,0.658031073873161,3
8396,vaccines,https://www.nbcnews.com/politics/supreme-court/supreme-court-blocks-biden-admin-s-covid-requirements-workplaces-allows-n1287435,Supreme Court blocks Biden’s Covid vaccine requirement for businesses,"The workplace requirement, which was challenged by a group of red states and businesses, would have affected nearly 80 million U.S. workers.",nbcnews.com,2022-01-13 19:30:00.000,0.4051157473563875,2,0.843937401226111,4
1982,vaccines,https://www.cnbc.com/2022/01/13/supreme-court-ruling-biden-covid-vaccine-mandates.html,"Supreme Court blocks Biden Covid vaccine mandate for businesses, allows health-care worker rule","The Supreme Court ruled against the Biden administration's rule for OSHA, saying it did not have the power to require vaccination for millions of Americans.",cnbc.com,2022-01-13 19:30:00.000,0.9689957516044472,3,0.850264693981546,4
7728,vaccines,https://americanmilitarynews.com/2022/01/supreme-court-blocks-biden-vaccine-mandate-for-large-employers/,Supreme Court blocks Biden vaccine mandate for large employers,"On Thursday, the United States Supreme Court blocked President Joe Biden’s OSHA-enforced COVID-19 vaccine or test mandate for large private businesses.",americanmilitarynews.com,2022-01-13 19:50:00.000,1.4110027352015275,3,0.805551571623199,3
8960,vaccines,https://www.foxnews.com/world/freedom-truckers-convoy-records-protest-vaccine-mandate-canada,Canadian 'freedom' truckers massive vaccine mandate protest convoy may smash world record,Canadian truck drivers are forming a massive trucking convoy that could break records in protest of vaccine mandates,foxnews.com,2022-01-27 17:50:00.000,1.408115448106928,3,0.534260962262195,2
8591,vaccines,https://www.foxbusiness.com/politics/supreme-court-biden-vaccine-mandates-osha-health-care-workers,"Supreme Court blocks Biden OSHA vaccine mandate, allows rule for health care workers",The Supreme Court on Thursday issued mixed rulings in a pair of cases challenging the Biden administration's COVID-19 vaccine mandates.,foxbusiness.com,2022-01-13 19:40:00.000,1.4205177157616935,3,0.794456492811081,3
4411,vaccines,https://www.breitbart.com/health/2022/01/15/mit-research-scientist-says-kids-should-not-receive-covid-vaccines/,MIT Research Scientist Says Kids Should Not Receive COVID Vaccines,An MIT research scientist said Thursday that parents should do everything they can to avoid giving their kids the coronavirus vaccine.,breitbart.com,2022-01-15 17:10:00.000,1.786314873876486,4,0.297175368438483,1
2208,vaccines,https://www.dailysignal.com/2022/01/24/doctors-highlight-problems-with-nations-covid-19-response/,Ron Johnson Asks Doctors for ‘Second Opinion’ on COVID-19 Response,Doctors assembled by Sen. Ron Johnson question vaccine mandates and note the promise of alternative COVID-19 treatments.,dailysignal.com,2022-01-25 01:20:00.000,1.7808158765159867,4,0.472969940011651,2
1087,vaccines,https://www.breitbart.com/politics/2022/02/08/canada-alberta-will-end-mandated-vaccine-passports-at-midnight/,Canada: Alberta Will End Mandated Vaccine Passports at Midnight,"The Canadian province of Alberta will be ending its mandated vaccine passport system at midnight, along with other coronavirus restrictions.",breitbart.com,2022-02-09 04:30:00.000,2.2774060730828616,4,0.297175368438483,1
5658,vaccines,https://www.breitbart.com/politics/2022/01/03/triple-vaccinated-defense-secretary-lloyd-austin-tests-positive-coronavirus/,Triple-Vaccinated Defense Secretary Lloyd Austin Has Coronavirus,"Defense Sec. Lloyd Austin announced he tested positive for the coronavirus Sunday, despite receiving two vaccine doses and a booster shot.",breitbart.com,2022-01-04 02:00:00.000,2.2856541859486748,4,0.297175368438483,1
