time,seed,event,user_id,user_stance,user_partition,ranking,num_rank,num_news,news_stance,highlight,in_this_session
1755367061,122,Interaction,12,2,1,5241039876,6,9,2,False,False
1755367082,232,Interaction,13,-1,-1,2014539687,5,3,-1,False,False
1755367088,134,Interaction,9,-1,-1,1452078936,0,1,-2,False,False
1755367093,212,Interaction,5,1,1,9587214063,6,4,0,False,False
1755367098,223,Interaction,3,2,1,9386140752,1,3,-1,False,False
1755367105,112,Interaction,16,-2,-1,4259673801,9,1,-2,True,False
1755367116,221,Interaction,15,-2,-1,6452307198,4,3,-1,False,False
1755367139,233,Interaction,10,0,0,6409521837,3,9,2,False,False
1755367145,211,Interaction,6,2,1,3971862405,0,3,-1,False,False
1755367151,123,Interaction,2,-1,-1,4037956218,2,3,-1,False,False
1755367158,134,Interaction,3,0,0,1452078936,3,2,-1,False,False
1755367164,121,Interaction,13,1,1,5473602198,4,6,1,False,False
1755367183,122,Interaction,9,-2,-1,5241093876,1,2,-1,True,False
1755367187,113,Interaction,16,-1,-1,2465807931,5,0,-2,False,False
1755367201,133,Interaction,12,-1,-1,4053729681,1,0,-2,False,False
1755367201,214,Interaction,15,-2,-1,1503289467,3,3,-1,False,False
1755367202,124,Interaction,4,-1,-1,2134685790,3,4,0,True,False
1755367211,222,Interaction,2,-2,-1,2143890567,1,1,-2,False,False
1755367213,131,Interaction,7,-1,-1,4153207689,2,5,0,True,False
1755367215,134,Interaction,6,2,1,1452078936,5,7,1,True,False
1755367232,231,Interaction,5,1,1,8749521630,2,4,0,False,False
1755367251,233,Interaction,15,-1,-1,0518342967,0,0,-2,False,False
1755367256,223,Interaction,9,-2,-1,0452396817,0,0,-2,False,False
1755367265,214,Interaction,16,-2,-1,1503289467,0,1,-2,False,False
1755367269,224,Interaction,10,-2,-1,1203456798,4,4,0,False,False
1755367278,212,Interaction,14,0,0,4571629803,1,5,0,False,False
1755367280,124,Interaction,13,2,1,2134685790,4,6,1,True,False
1755367303,221,Interaction,9,-2,-1,6452307198,0,6,1,True,False
1755367320,211,Interaction,12,2,1,3971862405,0,3,-1,False,False
1755367326,223,Interaction,14,1,1,9386140752,1,3,-1,False,False
1755367332,114,Interaction,1,1,1,1524783069,6,3,-1,False,False
1755367333,234,Interaction,11,2,1,8745610293,1,7,1,True,False
1755367346,111,Interaction,18,-2,-1,4365817209,0,4,0,True,False
1755367347,123,Interaction,5,1,1,4307956218,9,8,2,True,False
1755367364,121,Interaction,14,1,1,5473602198,1,4,0,False,False
1755367393,113,Interaction,21,0,0,2465807931,1,4,0,False,False
1755367398,114,Interaction,23,-1,-1,1524738069,2,2,-1,True,False
1755367404,131,Interaction,4,-2,-1,4153207689,2,5,0,True,False
1755367411,132,Interaction,20,1,1,4517290836,5,9,2,False,False
1755367415,224,Interaction,12,-1,-1,1203456798,1,2,-1,False,False
1755367424,232,Interaction,23,0,0,5472609813,8,1,-2,False,False
1755367443,111,Interaction,23,0,0,4365817209,0,4,0,True,False
1755367462,123,Interaction,23,0,0,4307956281,9,1,-2,True,False
1755367474,213,Interaction,7,-1,-1,0253471698,8,9,2,False,False
1755367479,131,Interaction,20,2,1,4153207689,7,6,1,True,False
1755367494,233,Interaction,18,-2,-1,0518342967,1,5,0,True,False
1755367504,211,Interaction,24,1,1,3971862405,9,5,0,False,False
1755367507,124,Interaction,21,-1,-1,2134685790,5,8,2,False,False
1755367521,222,Interaction,4,-2,-1,2143890567,2,4,0,False,False
1755367530,133,Interaction,26,-2,-1,4053729681,8,8,2,False,False
1755367540,221,Interaction,11,2,1,6149378052,2,4,0,True,False
1755367549,231,Interaction,21,0,0,4583102976,6,2,-1,False,False
1755367559,214,Interaction,18,-2,-1,1503289467,1,5,0,True,False
1755367573,132,Interaction,21,-1,-1,4517290836,1,5,0,False,False
1755367595,234,Interaction,22,-2,-1,1253476098,3,3,-1,True,False
1755367597,222,Interaction,18,-2,-1,2143890567,2,4,0,False,False
1755367631,212,Interaction,1,2,1,9587214063,8,6,1,False,False
1755367645,134,Interaction,25,1,1,1452078936,1,4,0,False,False
1755367647,213,Interaction,20,0,0,2047938615,2,4,0,False,False
1755367685,111,Interaction,26,-2,-1,4365817209,1,3,-1,False,False
1755367700,114,Interaction,7,-2,-1,1524738069,7,0,-2,True,False
1755367719,224,Interaction,20,2,1,8761549203,4,5,0,False,False
1755367746,131,Interaction,27,-2,-1,4153206789,3,3,-1,True,False
1755367763,232,Interaction,11,2,1,7598401623,0,7,1,True,False
1755367765,234,Interaction,29,0,0,4152306879,7,8,2,False,False
1755367791,113,Interaction,24,-2,-1,2465807931,1,4,0,False,False
1755367802,231,Interaction,22,-1,-1,4325107689,2,2,-1,True,False
1755367804,132,Interaction,26,-2,-1,4517290836,4,2,-1,False,False
1755367830,131,Interaction,29,2,1,4153206789,9,9,2,False,False
1755367856,114,Interaction,26,-2,-1,1524738069,0,1,-2,False,False
1755367884,232,Interaction,22,-2,-1,2014539687,5,3,-1,True,False
1755367886,213,Interaction,11,2,1,6948305721,4,3,-1,True,False
1755367891,123,Interaction,29,0,0,4307956128,0,4,0,False,False
1755367895,223,Interaction,28,0,0,4509381627,3,9,2,False,False
1755367905,214,Interaction,33,2,1,3829475160,1,8,2,True,False
1755367908,212,Interaction,7,-2,-1,3250467198,1,2,-1,False,False
1755367922,213,Interaction,22,-2,-1,0253471698,1,2,-1,True,False
1755367931,121,Interaction,32,2,1,5473602198,2,7,1,False,False
1755367933,133,Interaction,25,2,1,4053729681,2,5,0,False,False
1755367934,232,Interaction,29,0,0,5472160983,1,4,0,False,False
1755367947,224,Interaction,24,-1,-1,1203456798,1,2,-1,True,False
1755367961,124,Interaction,27,-2,-1,2134685790,0,2,-1,True,False
1755367974,234,Interaction,35,-2,-1,1253476098,7,0,-2,False,False
1755367994,212,Interaction,24,-1,-1,3250467198,4,4,0,False,False
1755368006,134,Interaction,31,1,1,1452078936,6,8,2,False,False
1755368065,211,Interaction,34,-2,-1,6021345879,4,3,-1,True,False
1755368066,132,Interaction,25,1,1,4517290836,1,5,0,False,False
1755368078,221,Interaction,33,2,1,4619378052,6,8,2,False,False
1755368103,234,Interaction,32,2,1,8745610293,5,1,-2,True,False
1755368183,131,Interaction,28,-1,-1,4153206798,3,3,-1,True,False
1755368198,121,Interaction,35,-2,-1,5473602198,0,5,0,False,False
1755368201,212,Interaction,32,2,1,9587214603,2,8,2,True,False
1755368228,214,Interaction,37,-2,-1,1503289467,1,5,0,True,False
1755368231,131,Interaction,41,0,0,4153206798,0,4,0,False,False
1755368232,223,Interaction,27,-1,-1,0452396817,0,0,-2,True,False
1755368241,133,Interaction,31,1,1,4053729681,6,9,2,False,False
1755368262,113,Interaction,36,1,1,4265807931,7,9,2,True,False
1755368271,221,Interaction,25,0,0,7541283069,1,5,0,False,False
1755368274,112,Interaction,39,2,1,4259673801,1,2,-1,True,False
1755368284,224,Interaction,41,-2,-1,1203456798,9,8,2,False,False
1755368301,123,Interaction,32,-2,-1,4307956128,1,3,-1,True,False
1755368321,132,Interaction,35,-2,-1,4517290836,6,0,-2,True,False
1755368340,113,Interaction,41,0,0,4265807931,1,2,-1,False,False
1755368353,122,Interaction,27,-2,-1,5241093876,2,4,0,False,False
1755368359,222,Interaction,33,1,1,4785906312,2,8,2,True,False
1755368360,234,Interaction,40,-1,-1,1253470698,0,1,-2,True,False
1755368373,134,Interaction,28,-1,-1,1452078936,0,1,-2,False,False
1755368386,122,Interaction,41,-2,-1,5241093876,1,2,-1,False,False
1755368396,123,Interaction,35,-2,-1,4307956128,6,6,1,False,False
1755368432,222,Interaction,40,-2,-1,2143890567,2,4,0,False,False
1755368445,111,Interaction,37,2,1,4365817209,5,1,-2,True,False
1755368461,114,Interaction,17,0,0,1524738069,3,4,0,False,False
1755368471,232,Interaction,28,-1,-1,2014539687,5,3,-1,False,False
1755368498,223,Interaction,33,2,1,9386140752,0,9,2,True,False
1755368508,124,Interaction,38,-1,-1,2134685790,2,3,-1,True,False
1755368512,213,Interaction,40,1,1,6943805721,2,4,0,True,False
1755368556,131,Interaction,39,0,0,4153206798,4,2,-1,True,False
1755368587,231,Interaction,31,2,1,8749521630,5,2,-1,False,False
1755368596,112,Interaction,36,-1,-1,4259673801,1,2,-1,True,False
1755368615,122,Interaction,37,-2,-1,5241093876,1,2,-1,True,False
1755368646,121,Interaction,40,-2,-1,5473602198,6,2,-1,True,False
1755368648,133,Interaction,34,2,1,4053972681,7,6,1,True,False
1755368683,123,Interaction,39,1,1,4306795128,1,3,-1,True,False
1755368711,113,Interaction,37,-2,-1,2465807931,0,2,-1,True,False
1755368745,231,Interaction,46,-2,-1,4325107689,0,4,0,True,False
1755368768,214,Interaction,43,-2,-1,1503289467,1,5,0,False,False
1755368783,124,Interaction,36,-2,-1,2134685790,1,1,-2,False,False
1755368818,122,Interaction,46,-2,-1,5241093876,2,4,0,False,False
1755368818,232,Interaction,38,-2,-1,2014539687,2,1,-2,True,False
1755368837,221,Interaction,17,0,0,7541283069,1,5,0,False,False
1755368838,134,Interaction,39,-1,-1,1452078936,5,7,1,True,False
1755368859,222,Interaction,31,0,0,9124783650,8,5,0,False,False
1755368868,234,Interaction,42,2,1,8741560293,7,2,-1,True,False
1755368869,133,Interaction,47,0,0,4053976281,0,4,0,False,False
1755368882,223,Interaction,46,-2,-1,0452396817,0,0,-2,True,False
1755368886,111,Interaction,36,0,0,4365187209,0,4,0,True,False
1755368906,213,Interaction,48,2,1,6493805721,5,0,-2,False,False
1755368925,122,Interaction,43,-2,-1,5241093876,1,2,-1,False,False
1755368939,134,Interaction,49,-1,-1,1452078936,6,8,2,True,False
1755368976,131,Interaction,38,-2,-1,4153206798,5,0,-2,False,False
1755368984,231,Interaction,47,-2,-1,4325107689,0,4,0,True,False
1755369004,122,Interaction,49,-1,-1,5241093876,2,4,0,True,False
1755369031,111,Interaction,43,-2,-1,4365187209,5,8,2,False,False
1755369050,224,Interaction,47,-1,-1,1203456798,0,1,-2,True,False
1755369063,221,Interaction,49,0,0,7541283069,2,4,0,False,False
1755369064,132,Interaction,50,-2,-1,4517290836,4,2,-1,True,False
1755369093,212,Interaction,48,2,1,9857214603,3,7,1,True,False
1755369108,113,Interaction,17,1,1,2465807931,2,6,1,False,False
1755369109,133,Interaction,38,-2,-1,4053976281,9,1,-2,True,False
1755369116,214,Interaction,34,-2,-1,1503289467,0,1,-2,True,False
1755369124,122,Interaction,55,0,0,5241093876,8,7,1,False,False
1755369124,213,Interaction,43,-2,-1,0253471698,2,5,0,False,False
1755369125,123,Interaction,42,2,1,4306795128,4,7,1,True,False
1755369154,221,Interaction,56,-2,-1,6452307198,2,5,0,False,False
1755369155,223,Interaction,53,2,1,9386140752,1,3,-1,True,False
1755369158,121,Interaction,51,2,1,5473602198,0,5,0,False,False
1755369176,222,Interaction,47,-2,-1,2143890567,0,2,-1,False,False
1755369182,223,Interaction,56,-1,-1,0452396817,1,4,0,False,False
1755369192,123,Interaction,55,-2,-1,4307695128,0,4,0,False,False
1755369195,113,Interaction,49,-1,-1,2465807931,3,5,0,True,False
1755369200,124,Interaction,46,-2,-1,2134685790,9,0,-2,True,False
1755369206,232,Interaction,56,-2,-1,2014539687,3,4,0,False,False
1755369208,234,Interaction,52,-1,-1,1253470698,6,0,-2,False,False
1755369219,131,Interaction,54,1,1,4153206798,7,7,1,True,False
1755369232,112,Interaction,45,0,0,4259673801,0,4,0,False,False
1755369240,124,Interaction,56,-1,-1,2134685709,3,4,0,False,False
1755369258,114,Interaction,30,-1,-1,1524738069,1,5,0,True,False
1755369300,212,Interaction,42,2,1,9857214603,7,6,1,True,False
1755369333,133,Interaction,52,2,1,4053976281,1,0,-2,False,False
1755369334,131,Interaction,57,-2,-1,4153207698,2,5,0,True,False
1755369343,111,Interaction,50,-1,-1,4365817209,0,4,0,True,False
1755369376,134,Interaction,48,1,1,1452078936,2,5,0,False,False
1755369382,213,Interaction,51,1,1,6493805721,2,9,2,False,False
1755369387,224,Interaction,58,2,1,8761549203,2,6,1,True,False
1755369391,214,Interaction,55,1,1,3829475160,5,7,1,False,False
1755369397,113,Interaction,57,0,0,2465807931,3,5,0,True,False
1755369400,112,Interaction,54,2,1,4259673801,7,8,2,True,False
1755369427,221,Interaction,55,0,0,7541283069,1,5,0,True,False
1755369429,112,Interaction,57,-2,-1,4259687301,1,2,-1,False,False
1755369433,223,Interaction,58,0,0,4590381627,4,3,-1,True,False
1755369456,112,Interaction,58,2,1,4259687301,0,4,0,True,False
1755369471,114,Interaction,50,-2,-1,1524738069,0,1,-2,True,False
1755369486,214,Interaction,57,-2,-1,1503289467,7,4,0,False,False
1755369489,121,Interaction,42,2,1,5473602198,4,6,1,True,False
1755369493,111,Interaction,58,1,1,4365817209,3,5,0,False,False
1755369496,122,Interaction,52,-1,-1,5241093786,7,7,1,False,False
1755369513,224,Interaction,51,-1,-1,1203456798,6,6,1,False,False
1755369516,132,Interaction,34,2,1,4517290836,7,8,2,True,False
1755369551,233,Interaction,50,-1,-1,0518342967,8,6,1,True,False
1755369551,211,Interaction,59,-2,-1,6032145879,3,2,-1,False,False
1755369552,123,Interaction,61,1,1,4307695128,1,3,-1,True,False
1755369568,133,Interaction,54,-2,-1,4053976281,3,3,-1,True,False
1755369570,121,Interaction,52,0,0,5476302198,4,3,-1,False,False
1755369592,131,Interaction,48,2,1,4153207698,9,8,2,False,False
1755369600,231,Interaction,53,2,1,8749521630,0,8,2,False,False
1755369639,233,Interaction,62,-1,-1,0518342697,5,4,0,False,False
1755369645,211,Interaction,61,1,1,3971862405,7,4,0,False,False
1755369650,134,Interaction,63,-2,-1,1452078936,0,1,-2,False,False
1755369659,112,Interaction,51,-1,-1,4259687301,6,7,1,False,False
1755369681,212,Interaction,62,-1,-1,3250467198,2,5,0,False,False
1755369717,213,Interaction,59,-1,-1,0253471698,4,4,0,False,False
1755369732,112,Interaction,61,-1,-1,4259678301,4,6,1,True,False
1755369737,231,Interaction,45,0,0,4583210976,0,4,0,False,False
1755369748,211,Interaction,62,-2,-1,6032145879,8,7,1,False,False
1755369757,124,Interaction,54,-2,-1,2134685709,1,1,-2,True,False
1755369778,224,Interaction,62,-2,-1,1203456798,0,1,-2,False,False
1755369789,234,Interaction,60,1,1,8741526093,4,5,0,False,False
1755369791,222,Interaction,66,-2,-1,2143890567,0,2,-1,False,False
1755369809,113,Interaction,45,1,1,2456807931,3,6,1,False,False
1755369810,134,Interaction,61,-1,-1,1452078936,4,0,-2,False,False
1755369814,221,Interaction,63,-2,-1,6452307198,2,5,0,False,False
1755369833,234,Interaction,66,-1,-1,1253470698,2,5,0,False,False
1755369852,133,Interaction,63,-1,-1,4053976281,3,3,-1,False,False
1755369854,233,Interaction,64,1,1,9673850412,5,5,0,False,False
1755369864,231,Interaction,66,-2,-1,4325107689,2,2,-1,False,False
1755369871,122,Interaction,59,-1,-1,5241097386,2,4,0,False,False
1755369878,123,Interaction,66,-1,-1,4307695128,1,3,-1,False,False
1755369919,112,Interaction,63,-2,-1,4256978301,0,4,0,False,False
1755369942,234,Interaction,59,-2,-1,1253470698,2,5,0,False,False
1755369976,214,Interaction,64,-2,-1,1503289467,7,4,0,True,False
1755370016,132,Interaction,53,-2,-1,4517290836,9,6,1,False,False
1755370047,233,Interaction,68,-1,-1,0518432697,0,0,-2,True,False
1755370063,131,Interaction,60,0,0,4153207689,2,5,0,False,False
1755370075,223,Interaction,65,-2,-1,0452396817,0,0,-2,True,False
1755370078,111,Interaction,64,2,1,4365817209,8,0,-2,True,False
1755370093,124,Interaction,69,-2,-1,2134685709,1,1,-2,False,False
1755370132,131,Interaction,69,-2,-1,4153207689,0,4,0,False,False
1755370133,121,Interaction,70,-1,-1,5473602198,0,5,0,False,False
1755370142,132,Interaction,68,-2,-1,4517290863,0,4,0,True,False
1755370146,222,Interaction,64,-2,-1,2143890567,4,8,2,False,False
1755370158,214,Interaction,72,-2,-1,1503428967,0,1,-2,False,False
1755370235,232,Interaction,30,-1,-1,2014539687,3,4,0,True,False
1755370237,233,Interaction,60,0,0,6409521837,4,5,0,False,False
1755370240,222,Interaction,69,-2,-1,2143890567,0,2,-1,False,False
1755370259,224,Interaction,45,0,0,0419325768,5,2,-1,False,False
1755370261,231,Interaction,68,2,1,8749521630,8,3,-1,True,False
1755370279,111,Interaction,72,-1,-1,4365817209,0,4,0,False,False
1755370332,233,Interaction,69,-2,-1,0518432697,4,4,0,False,False
1755370341,113,Interaction,70,1,1,2465807931,2,6,1,True,False
1755370347,124,Interaction,68,-1,-1,2134685709,3,4,0,True,False
1755370349,211,Interaction,67,1,1,3971862405,9,5,0,False,False
1755370365,234,Interaction,65,-2,-1,1253470698,0,1,-2,True,False
1755370373,232,Interaction,60,1,1,7598401623,4,4,0,False,False
1755370378,233,Interaction,75,2,1,9673850412,0,9,2,True,False
1755370398,213,Interaction,73,-2,-1,0253471698,3,3,-1,True,False
1755370404,132,Interaction,72,-2,-1,4517290863,0,4,0,False,False
1755370420,134,Interaction,53,1,1,1452078936,9,6,1,True,False
1755370431,114,Interaction,75,1,1,1524738069,6,8,2,True,False
1755370444,212,Interaction,71,-2,-1,3250467198,2,5,0,False,False
1755370452,224,Interaction,70,0,0,0419325768,1,4,0,True,False
1755370455,122,Interaction,75,2,1,5241097386,5,9,2,True,False
1755370461,211,Interaction,65,2,1,3971862450,0,3,-1,False,False
1755370466,112,Interaction,74,-1,-1,4256978301,0,4,0,True,False
1755370485,111,Interaction,75,2,1,4365817209,9,9,2,True,False
1755370504,233,Interaction,72,-2,-1,0518432697,2,1,-2,False,False
1755370554,212,Interaction,70,-1,-1,3250467198,2,5,0,False,False
1755370559,122,Interaction,65,0,0,5241907386,0,5,0,True,False
1755370568,133,Interaction,78,-1,-1,4035976281,1,0,-2,False,False
1755370580,114,Interaction,71,-1,-1,1524783069,2,2,-1,False,False
1755370594,222,Interaction,78,-2,-1,2143890567,1,1,-2,False,False
1755370622,211,Interaction,78,-2,-1,6032145789,4,1,-2,False,False
1755370645,114,Interaction,74,-1,-1,1524783069,0,1,-2,True,False
1755370652,214,Interaction,78,0,0,7465320819,6,0,-2,False,False
1755370668,232,Interaction,73,-2,-1,2014539687,0,2,-1,True,False
1755370680,123,Interaction,79,-1,-1,4307695128,6,5,0,True,False
1755370695,213,Interaction,74,-1,-1,0253471698,0,0,-2,True,False
1755370706,234,Interaction,80,-2,-1,1253470698,0,1,-2,True,False
1755370727,112,Interaction,67,-2,-1,4256978301,3,6,1,False,False
1755370727,221,Interaction,30,-1,-1,6452307198,2,5,0,True,False
1755370748,131,Interaction,74,-1,-1,4153207689,0,4,0,True,False
1755370753,233,Interaction,76,0,0,6409521837,5,2,-1,False,False
1755370778,223,Interaction,71,-1,-1,0452396817,1,4,0,False,False
1755370799,231,Interaction,84,-2,-1,4325107689,4,1,-2,False,False
1755370802,212,Interaction,82,-2,-1,3250467198,4,4,0,False,False
1755370806,133,Interaction,85,1,1,4035976281,1,0,-2,False,False
1755370812,132,Interaction,79,-2,-1,4517290863,9,3,-1,False,False
1755370859,113,Interaction,84,-1,-1,2465807931,0,2,-1,False,False
1755370895,212,Interaction,84,0,0,4571629803,9,3,-1,False,False
1755370902,234,Interaction,67,-2,-1,1253470698,7,6,1,False,False
1755370909,111,Interaction,71,-1,-1,4365817209,7,2,-1,True,False
1755370922,131,Interaction,79,-2,-1,4153207689,4,2,-1,True,False
1755370942,114,Interaction,83,-2,-1,1524783069,0,1,-2,True,False
1755370953,224,Interaction,84,-1,-1,1203456798,1,2,-1,False,False
1755370974,221,Interaction,76,-1,-1,6452307198,1,4,0,False,False
1755370976,132,Interaction,85,-2,-1,4517290836,1,5,0,True,False
1755370985,134,Interaction,73,-2,-1,1452078936,0,1,-2,True,False
1755370996,223,Interaction,67,-2,-1,0452396817,7,8,2,False,False
1755371033,214,Interaction,79,-2,-1,1503428967,2,0,-2,True,False
1755371044,232,Interaction,80,-2,-1,2014539687,1,0,-2,True,False
1755371065,123,Interaction,82,-2,-1,4307569128,1,3,-1,False,False
1755371072,233,Interaction,87,0,0,6409521837,1,4,0,False,False
1755371090,222,Interaction,83,-2,-1,2143890567,0,2,-1,True,False
1755371101,122,Interaction,88,-2,-1,5241907386,6,7,1,False,False
1755371124,211,Interaction,81,-2,-1,6032145789,5,4,0,True,False
1755371135,112,Interaction,76,0,0,4256978301,2,5,0,False,False
1755371143,124,Interaction,77,-2,-1,2143685709,6,5,0,True,False
1755371144,221,Interaction,73,-2,-1,6452307198,0,6,1,True,False
1755371163,134,Interaction,85,-1,-1,1452078936,1,4,0,True,False
1755371187,214,Interaction,82,-2,-1,1503428967,3,3,-1,False,False
1755371229,233,Interaction,83,-2,-1,0518432697,1,5,0,True,False
1755371231,113,Interaction,80,-2,-1,2465807931,2,6,1,True,False
1755371242,133,Interaction,94,-1,-1,4035976281,1,0,-2,True,False
1755371261,131,Interaction,85,2,1,4153207689,6,7,1,False,False
1755371269,222,Interaction,93,-1,-1,2143890567,8,6,1,False,False
1755371269,123,Interaction,88,-1,-1,4307569128,4,5,0,False,False
1755371297,111,Interaction,82,-2,-1,4365812709,3,5,0,False,False
1755371305,124,Interaction,76,-2,-1,2143685709,2,4,0,False,False
1755371322,234,Interaction,87,-1,-1,1253470698,2,5,0,True,False
1755371359,133,Interaction,93,2,1,4035976281,7,2,-1,False,False
1755371360,212,Interaction,92,-1,-1,3250467198,1,2,-1,False,False
1755371378,213,Interaction,86,-2,-1,0253471698,0,0,-2,False,False
1755371397,121,Interaction,83,2,1,5473602198,0,5,0,True,False
1755371410,211,Interaction,77,-2,-1,6032145789,5,4,0,False,False
1755371410,134,Interaction,93,0,0,1452078936,6,8,2,False,False
1755371425,223,Interaction,96,-2,-1,0452396817,2,5,0,False,False
1755371453,114,Interaction,89,-2,-1,1524783069,1,5,0,False,False
1755371453,131,Interaction,80,2,1,4153207689,8,8,2,True,False
1755371471,122,Interaction,87,-2,-1,5241907386,2,4,0,False,False
1755371484,124,Interaction,88,-2,-1,2143685709,8,0,-2,True,False
1755371496,224,Interaction,94,-1,-1,1203456798,2,0,-2,True,False
1755371542,233,Interaction,97,1,1,9673850412,7,4,0,False,False
1755371545,231,Interaction,90,1,1,8749532160,6,2,-1,True,False
1755371549,121,Interaction,86,-2,-1,5473602198,7,1,-2,True,False
1755371553,223,Interaction,89,-1,-1,0452396817,8,1,-2,False,False
1755371564,211,Interaction,93,0,0,4120597683,5,9,2,False,False
1755371567,111,Interaction,88,-2,-1,4365812709,2,6,1,False,False
1755371576,132,Interaction,81,-2,-1,4517290836,4,2,-1,False,False
1755371586,134,Interaction,100,-1,-1,1452087936,0,1,-2,True,False
1755371587,224,Interaction,99,0,0,4019325768,0,4,0,False,False
1755371591,213,Interaction,92,1,1,6493805721,2,9,2,False,False
1755371598,221,Interaction,95,2,1,4619378052,0,4,0,True,False
1755371611,222,Interaction,100,-1,-1,2143890657,0,2,-1,True,False
1755371618,213,Interaction,99,1,1,6943805721,5,0,-2,False,False
1755371624,113,Interaction,77,-2,-1,2465807931,3,5,0,True,False
1755371631,133,Interaction,100,-1,-1,4035297681,2,3,-1,False,False
1755371649,121,Interaction,89,-2,-1,5473602198,0,5,0,False,False
1755371655,221,Interaction,100,-1,-1,6452307198,7,1,-2,True,False
1755371657,214,Interaction,96,-2,-1,1503428967,1,5,0,False,False
1755371669,211,Interaction,97,1,1,3971862450,7,4,0,False,False
1755371679,122,Interaction,94,0,0,5241907386,8,8,2,False,False
1755371682,131,Interaction,87,0,0,4153207689,2,5,0,True,False
1755371689,111,Interaction,99,0,0,4365812709,5,1,-2,False,False
1755371700,224,Interaction,97,2,1,8761549203,5,4,0,False,False
1755371726,222,Interaction,89,-2,-1,2143890657,0,2,-1,False,False
1755371750,231,Interaction,92,-1,-1,4325107689,6,7,1,False,False
1755371755,232,Interaction,91,-1,-1,2014539687,0,2,-1,True,False
1755371765,114,Interaction,98,1,1,1524783069,4,7,1,False,False
1755371768,121,Interaction,96,-2,-1,5473602198,6,2,-1,False,False
1755371772,122,Interaction,97,2,1,5241907386,2,4,0,False,False
1755371783,223,Interaction,102,2,1,9386140752,0,9,2,False,False
1755371796,124,Interaction,86,-2,-1,2143685709,1,1,-2,True,False
1755371801,211,Interaction,94,-1,-1,6032145789,5,4,0,False,False
1755371818,132,Interaction,77,-2,-1,4521790836,0,4,0,False,False
1755371824,134,Interaction,103,-2,-1,1452087936,9,6,1,False,False
1755371856,221,Interaction,102,2,1,4619378052,3,9,2,False,False
1755371858,123,Interaction,81,-2,-1,4305769128,2,0,-2,False,False
1755371862,121,Interaction,91,-2,-1,5473602198,3,3,-1,True,False
1755371873,232,Interaction,96,-2,-1,2014539687,4,5,0,False,False
1755371889,114,Interaction,92,0,0,1524783069,8,6,1,False,False
1755371904,113,Interaction,91,-1,-1,2465807931,0,2,-1,True,False
1755371909,214,Interaction,105,1,1,3829745160,6,5,0,True,False
1755371923,212,Interaction,95,2,1,9857216403,2,5,0,True,False
1755371930,233,Interaction,98,1,1,9673854012,7,0,-2,True,False
1755371945,132,Interaction,102,2,1,4521790836,9,6,1,False,False
1755371947,211,Interaction,103,1,1,3971862450,2,7,1,False,False
1755371964,114,Interaction,91,-2,-1,1524783069,2,2,-1,True,False
1755371984,223,Interaction,105,2,1,9386140752,0,9,2,True,False
1755371990,234,Interaction,90,-2,-1,1523470698,0,1,-2,True,False
1755372001,224,Interaction,102,2,1,8761549203,2,6,1,False,False
1755372007,222,Interaction,86,-2,-1,2143890657,1,1,-2,True,False
1755372018,231,Interaction,104,-1,-1,4325107689,1,3,-1,True,False
1755372019,132,Interaction,99,0,0,4521790863,3,1,-2,False,False
1755372057,214,Interaction,95,-2,-1,1503428967,8,6,1,False,False
1755372066,131,Interaction,98,1,1,4153207689,4,2,-1,True,False
1755372071,233,Interaction,103,-1,-1,0518432697,0,0,-2,False,False
1755372072,212,Interaction,109,1,1,9587216403,0,9,2,False,False
1755372096,211,Interaction,105,2,1,3791862450,1,7,1,False,False
1755372100,232,Interaction,108,-1,-1,2014539687,0,2,-1,False,False
1755372109,134,Interaction,109,-1,-1,1452087963,1,4,0,False,False
1755372138,114,Interaction,111,0,0,1524783069,0,1,-2,True,False
1755372150,221,Interaction,110,-2,-1,6452301798,2,5,0,True,False
1755372159,231,Interaction,109,0,0,4583210976,7,9,2,False,False
1755372160,232,Interaction,105,2,1,7598401623,0,7,1,False,False
1755372161,124,Interaction,81,-2,-1,2143685709,4,6,1,False,False
1755372165,122,Interaction,98,2,1,5241907386,8,8,2,True,False
1755372166,131,Interaction,111,1,1,4152307689,0,4,0,True,False
1755372172,134,Interaction,112,-2,-1,1452087963,9,3,-1,False,False
1755372193,113,Interaction,95,-2,-1,2465807931,8,3,-1,True,False
1755372193,232,Interaction,111,1,1,7598401623,3,8,2,True,False
1755372197,231,Interaction,112,-2,-1,4325107689,1,3,-1,True,False
1755372199,233,Interaction,109,1,1,9673085412,1,6,1,False,False
1755372205,212,Interaction,103,-2,-1,3250467198,4,4,0,True,False
1755372213,113,Interaction,111,2,1,2465807931,0,2,-1,True,False
1755372230,112,Interaction,112,-2,-1,4256978301,1,2,-1,False,False
1755372245,123,Interaction,107,-1,-1,4305769128,7,1,-2,False,False
1755372272,223,Interaction,112,-2,-1,0452396817,4,3,-1,False,False
1755372288,214,Interaction,110,-2,-1,1503428967,4,4,0,True,False
1755372295,121,Interaction,106,-1,-1,5437602198,0,5,0,False,False
1755372310,114,Interaction,108,-2,-1,1524783069,2,2,-1,False,False
1755372352,234,Interaction,104,-1,-1,1523470698,6,0,-2,False,False
1755372362,232,Interaction,121,2,1,7598401623,5,0,-2,True,False
1755372365,224,Interaction,119,-1,-1,1203456798,0,1,-2,False,False
1755372371,111,Interaction,113,2,1,4365182709,7,7,1,False,False
